relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn,bug
lang3\ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,1710,520,5,299,0.982920792,0,0,8,1,13,8.50E-05,0,0,0.015355086,0.166666667,0.043333333,4.29E-05,0,0,1734,1710,4,28,14,18,0.002339181,0.016374269,0.008187135,0.010526316,0
lang3\BitField.java,org.apache.commons.lang3.BitField,67,23,0,18,0.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0
lang3\BooleanUtils.java,org.apache.commons.lang3.BooleanUtils,308,108,2,36,,0,0,8,0,1,0,0,0,0.073394495,0,0.027027027,0,0,0,287,308,66,45,45,111,0.214285714,0.146103896,0.146103896,0.36038961,0
lang3\CharEncoding.java,org.apache.commons.lang3.CharEncoding,18,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,18,0,1,2,2,0,0.055555556,0.111111111,0.111111111,0
lang3\CharRange.java,org.apache.commons.lang3.CharRange,146,25,1,15,0.753846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,0,1,1,0,0,0.006849315,0.006849315,0
lang3\CharSequenceUtils.java,org.apache.commons.lang3.CharSequenceUtils,69,21,0,8,,0,0,17,0,6,0,0,0,0.772727273,0,0.666666667,0,0,0,8,69,61,0,6,67,0.884057971,0,0.086956522,0.971014493,0
lang3\CharSet.java,org.apache.commons.lang3.CharSet,91,21,1,14,1.017857143,0,0,1,0,2,0.003968254,0,0,0.045454545,0,0.133333333,0.001966568,0,0,96,91,6,11,4,10,0.065934066,0.120879121,0.043956044,0.10989011,0
lang3\CharSetUtils.java,org.apache.commons.lang3.CharSetUtils,77,22,2,19,,0,0,5,1,3,0,0,0,0.217391304,0.333333333,0.15,0,0,0,104,77,10,37,10,20,0.12987013,0.480519481,0.12987013,0.25974026,0
lang3\CharUtils.java,org.apache.commons.lang3.CharUtils,144,39,1,24,1.027272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0
lang3\ClassUtils.java,org.apache.commons.lang3.ClassUtils,472,127,5,107,0.983108108,0,0,3,1,3,0.00453668,0,0,0.0234375,0.166666667,0.027777778,0.002287661,0,0,463,472,12,3,8,20,0.025423729,0.006355932,0.016949153,0.042372881,0
lang3\EnumUtils.java,org.apache.commons.lang3.EnumUtils,35,10,0,5,,0,0,2,0,0,0,0,0,0.181818182,0,0,0,0,0,29,35,6,0,0,6,0.171428571,0,0,0.171428571,0
lang3\LocaleUtils.java,org.apache.commons.lang3.LocaleUtils,126,30,1,9,1,0,0,6,1,2,0.05,0,0,0.193548387,0.5,0.2,0.025,0,0,134,126,19,27,25,44,0.150793651,0.214285714,0.198412698,0.349206349,0
lang3\ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,149,49,2,18,1.0625,0,0,14,0,4,0.020833333,0,0,0.28,0,0.210526316,0.01010101,0,0,97,149,52,0,28,80,0.348993289,0,0.187919463,0.536912752,0
lang3\RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,96,26,0,12,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,96,0,1,4,4,0,0.010416667,0.041666667,0.041666667,0
lang3\Range.java,org.apache.commons.lang3.Range,169,42,1,23,0.78030303,0,0,9,0,4,0.062834225,0,0,0.209302326,0,0.166666667,0.035294118,0,0,159,169,27,17,53,80,0.159763314,0.100591716,0.313609467,0.473372781,0
