relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
math\MessagesResources_fr.java,org.apache.commons.math.MessagesResources_fr,2,1,1,2,2,0,315,5,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,,0,1,1,0,1,1,1,2,2,1,,0,0.5,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
math\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math.analysis.integration.LegendreGaussIntegrator,12,25,11,25,4,11,120,63,2,0,2,0,0,0,4,21,0,2,0,0,1,0,0,0,0,0.583333333333333,0.333333333333333,1,1,10,1,3,0,2,1,0.939393939393939,0.388888888888889,0.666666666666667,0.295454545454545,1,1,-1,1,0,0,5,0,5,0,0,0,0,15,10,7,5,0,0,0,0,0,2,30,0
math\analysis\integration\RombergIntegrator.java,org.apache.commons.math.analysis.integration.RombergIntegrator,10,15,1,25,5,6,55,38,2,0,2,1,1,0,4,20,1,2,0,0,1,0.08,0,0,0,0.4,-0.333333333333333,1,1,1,0,10,10,5,3,1.25,0.4,0.2,0,0,0,-1,0,0,0,6,0,5,0,0,0,0,29,13,11,16,0,0,0,0,0,5,33,0
math\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math.analysis.integration.SimpsonIntegrator,10,15,1,25,5,6,57,38,2,0,2,1,1,0,4,20,1,2,0,0,1,0.08,0,0,0,0.4,-0.333333333333333,1,1,1,0,10,10,5,3,1.25,0.4,0.2,0,0,0,-1,0,0,0,7,0,5,0,0,0,0,42,16,14,26,0,0,0,0,0,7,33,0
math\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math.analysis.integration.TrapezoidIntegrator,12,16,2,26,6,10,69,47,2,0,2,1,1,0,5,20,1,2,0,0,1,0.0769230769230769,0,0,0,0.388888888888889,-0.2,1,1,11,1,15,15,6,3,1.1,0.488888888888889,0.2,0.0833333333333333,0.4,0.4,-0.6,1,0,0,6,0,4,0,0,0,0,18,13,8,5,0,0,0,0,8,2,32,0
math\analysis\integration\UnivariateRealIntegratorImpl.java,org.apache.commons.math.analysis.integration.UnivariateRealIntegratorImpl,14,14,6,21,10,8,72,45,1,1,1,3,0,3,10,11,0,1,4,4,1,0,0,0,0,0.233333333333333,0.25,0.5,0.5,2,0.5,27,9,3,3,0.833333333333333,0.637037037037037,0.4,0.25,0.555555555555556,0.555555555555556,-0.199999999999999,0.5,0,0,4,954.387952417481,2,0,0,0,24,19,10,7,9,0,0,0,0,0,3,25,0
math\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator,7,1,1,2,2,4,41,38,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,2,1,2,1,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,13,0,4,13,0,0,0,0,0,4,6,0
math\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math.analysis.interpolation.NevilleInterpolator,1,1,1,1,1,2,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,1,3,0,0,0,0,0,1,3,0
math\analysis\interpolation\SplineInterpolator.java,org.apache.commons.math.analysis.interpolation.SplineInterpolator,9,0,0,1,1,2,52,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,3,0,0,0,0,5,0,2,5,0,0,0,0,0,2,4,0
math\analysis\polynomials\PolynomialFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialFunction,37,2,2,13,13,8,142,112,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.205128205128205,0.545454545454545,1,1,16,1,33,0,4,1,0.666666666666667,0.64957264957265,0.615384615384615,0.384615384615385,0.833333333333333,0.833333333333333,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,7,0,13,0
math\analysis\polynomials\PolynomialFunctionLagrangeForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm,29,5,5,9,9,9,138,119,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.357142857142857,0.428571428571429,0.714285714285714,12,0.476190476190476,21,6,3,1,0.775,0.62962962962963,0.5,0.311111111111111,0.75,0.75,-0.333333333333335,0.380952380952381,0,0,0,0,4,0,0,0,0,9,0,4,9,0,0,0,1,3,4,15,0
math\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonForm,16,5,5,9,9,8,76,61,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.277777777777778,0.357142857142857,0.6,1,12,0.666666666666667,21,6,3,1,0.775,0.555555555555556,0.5,0.311111111111111,0.75,0.75,-1,0.533333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
math\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction,17,4,4,8,8,4,70,52,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.476190476190476,1,1,6,1,13,0,3,1,0.642857142857143,0.69047619047619,0.607142857142857,0.4375,0.857142857142857,0.857142857142857,0,1,0,0,0,0,2,1,0,0,0,7,0,3,7,0,1,0,2,1,3,14,0
math\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math.analysis.polynomials.PolynomialsUtils,11,4,4,7,7,11,112,77,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.476190476190476,-0.0666666666666667,1,1,21,0,21,21,7,2,1,0.587301587301587,0.238095238095238,0.142857142857143,0,0,0,0,0,0,0,0,3,4,0,0,0,26,0,13,26,0,4,0,7,0,13,24,0
math\analysis\solvers\BisectionSolver.java,org.apache.commons.math.analysis.solvers.BisectionSolver,9,16,1,33,6,13,50,32,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.583333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,1.2,0.433333333333333,0.2,0,0,0,-1,0,0,0,5,0,4,0,0,0,0,22,14,8,8,0,0,0,0,1,3,39,0
math\analysis\solvers\BrentSolver.java,org.apache.commons.math.analysis.solvers.BrentSolver,29,16,1,34,7,20,161,108,2,0,2,0,0,0,7,27,0,2,0,0,1,0,0,0,0,0.642857142857143,-0.133333333333333,1,1,0,0,21,21,7,3,1.16666666666667,0.476190476190476,0.19047619047619,0,0,0,-1,0,0,0,13,0,4,0,0,0,0,42,37,15,5,0,0,0,0,5,2,39,2
math\analysis\solvers\LaguerreSolver.java,org.apache.commons.math.analysis.solvers.LaguerreSolver,35,17,2,38,11,22,182,147,2,0,2,0,0,0,11,27,0,2,0,0,1,0,0,0,0,0.272727272727273,0.0888888888888889,0.607142857142857,0.75,14,0.107142857142857,49,43,8,2,0.9,0.614545454545455,0.254545454545455,0.181818181818182,0.3,0.3,-0.650000000000001,0.107142857142857,0,0,9,0,7,1,0,0,0,138,33,62,105,0,1,0,9,0,53,60,0
math\analysis\solvers\MullerSolver.java,org.apache.commons.math.analysis.solvers.MullerSolver,33,16,1,35,8,18,150,128,2,0,2,0,0,0,8,27,0,2,0,0,1,0,0,0,0,0.625,-0.142857142857143,0.2,0.2,0,0,28,28,8,4,1.14285714285714,0.5,0.142857142857143,0,0,0,-0.777777777777778,0,0,0,12,0,5,0,0,0,0,51,43,16,8,0,0,0,0,0,4,41,0
math\analysis\solvers\NewtonSolver.java,org.apache.commons.math.analysis.solvers.NewtonSolver,9,16,1,33,6,14,51,29,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.333333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,1.2,0.566666666666667,0.2,0,0,0,-5.55111512312578e-016,0,0,0,5,0,6,0,0,0,0,23,15,8,8,0,0,0,1,1,3,39,0
math\analysis\solvers\RiddersSolver.java,org.apache.commons.math.analysis.solvers.RiddersSolver,19,16,1,33,6,13,86,70,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.583333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,1.2,0.433333333333333,0.2,0,0,0,-1,0,0,0,9,0,5,0,0,0,0,46,32,16,14,0,0,0,0,0,7,39,0
math\analysis\solvers\SecantSolver.java,org.apache.commons.math.analysis.solvers.SecantSolver,14,16,1,33,6,13,84,55,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.583333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,1.2,0.433333333333333,0.2,0,0,0,-1,0,0,0,6,0,4,0,0,0,0,19,17,7,2,0,0,0,0,1,1,38,0
math\analysis\solvers\UnivariateRealSolverFactory.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactory,7,0,0,7,7,0,12,9,0,1,0,5,0,5,7,0,0,0,1,1,0,0,0,0,0,,-0.4,0,0,0,0,21,21,7,7,undefined,,0,undefined,0,0,,0,0,0,0,54.5481162852252,2,0,0,0,0,1,0,1,1,1,0,0,0,3,0,8,0
math\analysis\solvers\UnivariateRealSolverFactoryImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImpl,6,0,0,8,6,0,19,12,1,0,1,5,5,0,1,2,5,1,0,0,1,0.625,0,0,0,,-0.4,0,0,1,0,15,15,6,5,undefined,,0.0666666666666667,undefined,0,0,,0,0,0,0,0,5,0,0,0,0,4,0,4,4,0,0,0,0,0,4,14,0
math\analysis\solvers\UnivariateRealSolverImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,21,15,7,27,16,25,102,62,1,1,1,0,0,0,16,11,0,1,7,7,1,0,0,0,0,0.354166666666667,0.0857142857142857,0.4,0.4,13,0.4,101,82,7,4,0.895238095238095,0.591666666666667,0.2,0.160714285714286,0.333333333333333,0.2,-0.569230769230769,0.4,0,0,2,3633.32127145434,3,0,0,0,59,21,6,7,15,0,0,0,0,0,5,31,0
math\analysis\solvers\UnivariateRealSolverUtils.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,14,1,1,7,7,19,72,42,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.523809523809524,-0.133333333333333,0.1,0.1,4,0.1,18,15,5,4,0.666666666666667,0.587301587301587,0.19047619047619,0.428571428571429,0.333333333333333,0.333333333333333,0.111111111111111,0.1,0,0,0,0,6,1,0,0,0,3,0,3,3,0,1,0,0,5,3,10,1
math\complex\Complex.java,org.apache.commons.math.complex.Complex,71,8,8,31,31,12,278,184,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0.0645161290322581,0.742528735632184,0.997536945812808,1,152,1,151,0,5,1,0.75,0.880430107526882,0.759139784946237,0.274193548387097,1,0.966666666666667,0.199999999999984,0.997536945812808,0,0,0,0,2,5,0,0,0,33,0,16,33,0,0,34,2,96,16,38,1
math\complex\ComplexFormat.java,org.apache.commons.math.complex.ComplexFormat,35,6,5,28,21,25,152,106,2,0,2,0,0,0,21,7,0,2,0,0,1,0,0,0,0,0.136904761904762,0.0263157894736842,0.380952380952381,0.552380952380952,20,0.523809523809524,204,198,16,2,0.96,0.773809523809524,0.119047619047619,0.0857142857142857,0.95,0.4,-0.632653061224489,0.352380952380952,0,0,12,0,2,4,0,0,0,55,40,18,15,0,4,0,33,0,6,35,1
math\complex\ComplexUtils.java,org.apache.commons.math.complex.ComplexUtils,3,0,0,2,2,2,12,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,1,1,1,2,2,undefined,0,0,undefined,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,0,1,0,1,3,0
math\distribution\AbstractContinuousDistribution.java,org.apache.commons.math.distribution.AbstractContinuousDistribution,9,2,1,7,5,5,47,28,1,1,1,27,0,27,5,2,0,1,9,9,1,0,9,0,9,0.5,-0.166666666666667,1,1,6,1,10,10,5,2,1.25,0.6,0.3,0,0,0,1,1,0,0,1,1995.56190984733,4,0,0,0,14,10,1,3,9,0,0,0,1,0,2,14,0
math\distribution\AbstractDistribution.java,org.apache.commons.math.distribution.AbstractDistribution,3,1,1,2,2,2,15,8,0,2,0,2,0,2,2,0,0,0,2,16,0,0,13,0,13,0.5,0,1,1,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,805.93115913945,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
math\distribution\AbstractIntegerDistribution.java,org.apache.commons.math.distribution.AbstractIntegerDistribution,19,2,1,10,9,10,74,45,1,1,1,18,1,17,8,1,1,1,5,5,1,0.1,11,1,10,0.444444444444444,-0.0714285714285714,0.4,0.4,10,0,36,36,9,3,1.125,0.555555555555556,0.166666666666667,0,0,0,-0.111111111111111,0,0,0,1,2249.48565849582,1,0,0,0,6,1,1,1,0,0,0,0,0,0,0,10,0
math\distribution\BetaDistributionImpl.java,org.apache.commons.math.distribution.BetaDistributionImpl,23,6,4,16,13,12,81,57,2,0,2,4,4,0,9,3,4,2,0,0,1,0.5,2,2,0,0.384615384615385,0.212121212121212,0.642857142857143,0.75,1,0.75,53,28,6,5,0.729166666666667,0.692307692307692,0.333333333333333,0.326923076923077,0.666666666666667,0.5,1,0.642857142857143,0,0,1,0,3,0,0,0,0,13,3,5,10,0,0,0,1,0,4,38,0
math\distribution\BinomialDistributionImpl.java,org.apache.commons.math.distribution.BinomialDistributionImpl,17,5,3,16,10,9,73,44,2,0,2,4,4,0,6,6,4,2,0,0,1,0.5,2,2,0,0.45,0,0.523809523809524,0.714285714285714,13,0.714285714285714,43,41,8,3,0.962962962962963,0.455555555555556,0.2,0.133333333333333,0.777777777777778,0.555555555555556,-1,0.523809523809524,0,0,2,0,3,0,0,0,0,10,3,4,7,0,0,0,0,0,2,39,0
math\distribution\CauchyDistributionImpl.java,org.apache.commons.math.distribution.CauchyDistributionImpl,19,5,3,15,11,9,76,52,2,0,2,3,3,0,8,4,3,2,0,0,1,0.4,2,2,0,0.727272727272727,0.177777777777778,0.733333333333333,1,11,1,44,33,6,1,0.833333333333333,0.563636363636364,0.327272727272727,0.242424242424242,1,0.7,0,0.733333333333333,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,25,0
math\distribution\ChiSquaredDistributionImpl.java,org.apache.commons.math.distribution.ChiSquaredDistributionImpl,16,4,2,16,12,11,63,41,2,0,2,3,3,0,9,4,3,2,0,0,1,0.375,2,2,0,0.305555555555556,0.0181818181818182,0.666666666666667,0.666666666666667,11,0.666666666666667,63,60,10,2,0.954545454545455,0.681818181818182,0.181818181818182,0.125,0.909090909090909,0.909090909090909,0.333333333333334,0.666666666666667,0,0,2,0,3,0,0,0,0,7,4,3,3,0,0,0,1,1,1,29,0
math\distribution\ExponentialDistributionImpl.java,org.apache.commons.math.distribution.ExponentialDistributionImpl,16,4,2,13,9,8,62,40,2,0,2,3,3,0,6,4,3,2,0,0,1,0.461538461538462,2,2,0,0.444444444444444,-0.0357142857142857,1,1,9,1,35,34,8,2,1,0.694444444444444,0.194444444444444,0.111111111111111,0.875,0.75,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,23,0
math\distribution\FDistributionImpl.java,org.apache.commons.math.distribution.FDistributionImpl,16,5,3,14,10,9,70,44,2,0,2,3,3,0,7,4,3,2,0,0,1,0.428571428571429,2,2,0,0.8,-0.0555555555555556,0.4,0.666666666666667,7,0.666666666666667,43,41,8,4,0.962962962962963,0.644444444444444,0.155555555555556,0.133333333333333,0.666666666666667,0.444444444444444,0,0.4,0,0,2,0,2,0,0,0,0,8,4,3,4,0,0,0,0,1,1,36,1
math\distribution\GammaDistributionImpl.java,org.apache.commons.math.distribution.GammaDistributionImpl,19,5,3,15,11,10,73,50,2,0,2,3,3,0,8,4,3,2,0,0,1,0.4,2,2,0,0.409090909090909,0.0444444444444444,0.523809523809524,0.714285714285714,17,0.714285714285714,53,51,9,3,0.966666666666667,0.690909090909091,0.218181818181818,0.121212121212121,0.8,0.6,1,0.523809523809524,0,0,2,0,2,0,0,0,0,9,4,4,5,0,0,0,1,1,2,38,0
math\distribution\HypergeometricDistributionImpl.java,org.apache.commons.math.distribution.HypergeometricDistributionImpl,28,6,4,24,17,29,131,84,2,0,2,3,3,0,14,7,3,2,0,0,1,0.25,2,2,0,0.411764705882353,0.125,0.666666666666667,1,70,1,133,130,14,1,0.96875,0.669117647058824,0.227941176470588,0.0882352941176471,0.6875,0.5,0.388888888888889,0.666666666666667,0,0,1,0,1,0,0,0,0,10,1,4,9,0,0,0,0,0,3,35,0
math\distribution\NormalDistributionImpl.java,org.apache.commons.math.distribution.NormalDistributionImpl,22,6,4,16,12,11,88,58,2,0,2,3,3,0,9,4,3,2,0,0,1,0.375,2,2,0,0.277777777777778,0.0727272727272727,0.523809523809524,0.714285714285714,15,0.714285714285714,60,54,8,2,0.931818181818182,0.727272727272727,0.227272727272727,0.145833333333333,0.909090909090909,0.636363636363636,1,0.523809523809524,0,0,2,0,3,0,0,0,0,6,4,3,2,0,0,0,2,1,1,39,0
math\distribution\PascalDistributionImpl.java,org.apache.commons.math.distribution.PascalDistributionImpl,16,5,3,16,10,9,71,44,2,0,2,4,4,0,6,6,4,2,0,0,1,0.5,2,2,0,0.45,-0.0277777777777778,0.523809523809524,0.714285714285714,11,0.714285714285714,43,41,8,4,0.962962962962963,0.455555555555556,0.177777777777778,0.133333333333333,0.666666666666667,0.444444444444444,-1,0.523809523809524,0,0,2,0,3,0,0,0,0,10,3,4,7,0,0,0,0,0,2,39,0
math\distribution\PoissonDistributionImpl.java,org.apache.commons.math.distribution.PoissonDistributionImpl,14,5,3,17,10,10,55,36,2,0,2,3,3,0,7,7,3,2,0,0,1,0.352941176470588,2,2,0,0.333333333333333,0.0833333333333333,0.6,1,5,1,36,27,5,3,0.851851851851852,0.540740740740741,0.266666666666667,0.233333333333333,0.777777777777778,0.777777777777778,-0.75,0.6,0,0,1,0,5,0,0,0,0,9,1,4,8,0,0,0,0,0,3,40,0
math\distribution\TDistributionImpl.java,org.apache.commons.math.distribution.TDistributionImpl,13,4,2,12,8,7,56,33,2,0,2,3,3,0,5,4,3,2,0,0,1,0.5,2,2,0,0.875,-0.19047619047619,0.5,0.5,5,0.5,27,26,7,5,1,0.75,0.107142857142857,0.125,0.428571428571429,0.285714285714286,0,0.5,0,0,2,0,2,0,0,0,0,8,4,3,4,0,0,0,0,3,1,34,0
math\distribution\WeibullDistributionImpl.java,org.apache.commons.math.distribution.WeibullDistributionImpl,16,5,3,14,10,9,63,42,2,0,2,3,3,0,7,4,3,2,0,0,1,0.428571428571429,2,2,0,0.8,0.0277777777777778,0.733333333333333,1,10,1,43,41,8,3,0.962962962962963,0.644444444444444,0.222222222222222,0.133333333333333,0.777777777777778,0.555555555555556,0,0.733333333333333,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24,0
math\distribution\ZipfDistributionImpl.java,org.apache.commons.math.distribution.ZipfDistributionImpl,16,5,3,17,10,10,62,40,2,0,2,3,3,0,7,7,3,2,0,0,1,0.352941176470588,2,2,0,0.5,0.277777777777778,0.733333333333333,1,15,1,30,15,4,2,0.777777777777778,0.444444444444444,0.422222222222222,0.3,0.777777777777778,0.555555555555556,-1,0.733333333333333,0,0,0,0,1,0,0,0,0,6,0,2,6,0,0,0,0,0,2,23,0
math\estimation\AbstractEstimator.java,org.apache.commons.math.estimation.AbstractEstimator,25,11,11,13,13,8,127,111,0,1,0,1,0,1,13,0,0,0,2,2,0,0,1,0,1,0.205128205128205,0.0454545454545455,0.107142857142857,0.107142857142857,9,0.107142857142857,67,56,6,3,0.878787878787879,0.717948717948718,0.192307692307692,0.188811188811189,0.75,0.5,1,0.107142857142857,0,0,0,1696.86469310064,9,2,0,0,10,24,0,15,24,0,2,0,1,0,15,38,1
math\estimation\EstimatedParameter.java,org.apache.commons.math.estimation.EstimatedParameter,8,4,4,8,8,8,39,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.25,0.619047619047619,0.2,0.2,0,0.2,8,0,1,1,0.642857142857143,0.589285714285714,0.714285714285714,0.4375,1,0.571428571428571,-0.666666666666666,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,3,8,0,8,0
math\estimation\EstimationException.java,org.apache.commons.math.estimation.EstimationException,1,5,1,11,1,2,7,4,2,0,2,0,0,0,1,10,0,2,0,0,1,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,0,0,0,1,undefined,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,1,8,0,13,0
math\estimation\GaussNewtonEstimator.java,org.apache.commons.math.estimation.GaussNewtonEstimator,13,16,5,18,5,7,67,58,1,0,1,0,0,0,5,13,0,1,0,0,1,0,1,1,0,0.3,0.833333333333333,0.666666666666667,1,0,1,1,0,1,1,0.75,0.55,0.9,0.4,1,0.25,1,0.666666666666667,0,0,5,0,11,0,0,0,0,32,7,19,25,0,0,0,1,0,14,51,0
math\estimation\LevenbergMarquardtEstimator.java,org.apache.commons.math.estimation.LevenbergMarquardtEstimator,97,24,13,22,10,16,455,444,1,0,1,1,1,0,9,12,1,1,0,0,1,0.0454545454545455,0,0,0,0.3,0.25,0.4,1,23,1,31,17,2,1,0.829059829059829,0.592592592592593,0.4,0.253846153846154,1,0.555555555555556,-0.333333333333334,0.4,0,0,5,0,3,0,0,0,0,26,7,14,19,0,0,0,0,0,9,49,0
math\estimation\SimpleEstimationProblem.java,org.apache.commons.math.estimation.SimpleEstimationProblem,8,2,2,6,6,2,29,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.4,0.333333333333333,0.333333333333333,0,0.333333333333333,6,0,1,1,0.5,0.666666666666667,0.6,0.583333333333333,1,1,0,0.333333333333333,0,0,0,0,2,2,0,0,0,1,0,1,1,0,2,0,5,0,1,7,0
math\estimation\WeightedMeasurement.java,org.apache.commons.math.estimation.WeightedMeasurement,9,4,4,9,9,7,34,25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.185185185185185,0.214285714285714,0.0952380952380952,0.0952380952380952,1,0.0952380952380952,23,10,3,2,0.78125,0.666666666666667,0.388888888888889,0.305555555555556,0.75,0.5,-1,0.0952380952380952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,13,0,9,0
