"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.joda.time",248.540540540541,60.6756756756757,11.5945945945946,258.108108108108,NA,1.21621621621622,0.378378378378378,0.486486486486487,0,0.135135135135135,0.000173745162162162,0,0,0.00659167718918919,0,0.000455000459459459,8.92635675675676e-05,0,0,1.37837837837838,0.108108108108108,0.72972972972973,2.10810810810811,0.00539167827027027,0.000194089972972973,0.00159760351351351,0.00698928175675676,722,177,22,468,NA,3,4,10,0,5,0.006428571,0,0,0.139534884,0,0.016835017,0.003302752,0,0,20,4,10,30,0.129496403,0.007181329,0.020449898,0.129496403,9196,2245,429,9550,NA,45,14,18,0,5,0.006428571,0,0,0.243892056,0,0.016835017,0.003302752,0,0,51,4,27,78,0.199492096,0.007181329,0.05911133,0.258603425,5
"org.joda.time.base",109,27.3076923076923,8.23076923076923,247.923076923077,NA,0.615384615384615,2.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0.0769230769230769,0.00854700853846154,0,0,0.00854700853846154,261,53,16,330,NA,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.111111111,0,0,0.111111111,1417,355,107,3223,NA,8,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.111111111,0,0,0.111111111,0
"org.joda.time.chrono",165.066666666667,30.9333333333333,7.73333333333333,217.9,0.9281436761,3.13333333333333,0.566666666666667,0.1,0.166666666666667,5.6,0.0011111111,0,0,0.0041260559,0.0152972300333333,0.0147196643666667,0.000572693733333333,0,0,3.76666666666667,0.566666666666667,0.233333333333333,4,0.0172250452333333,0.0010999718,0.0015273713,0.0187524165333333,718,89,26,398,1.2,5,8,1,2,75,0.030952381,0,0,0.052631579,0.142857143,0.1953125,0.016009852,0,0,55,15,3,57,0.084745763,0.020891365,0.030927835,0.084745763,4952,928,232,6537,27.844310283,94,17,3,5,168,0.033333333,0,0,0.123781677,0.458916901,0.441589931,0.017180812,0,0,113,17,7,120,0.516751357,0.032999154,0.045821139,0.562572496,0
"org.joda.time.convert",64.0769230769231,15.4615384615385,5.84615384615385,187.615384615385,NA,0.769230769230769,0.769230769230769,0,0,5.46153846153846,0,0,0,0,0,0.0179066834615385,0,0,0,0,0,0,0,0,0,0,0,266,59,18,304,NA,1,10,0,0,71,0,0,0,0,0,0.232786885,0,0,0,0,0,0,0,0,0,0,0,833,201,76,2439,NA,10,10,0,0,71,0,0,0,0,0,0.232786885,0,0,0,0,0,0,0,0,0,0,0,0
"org.joda.time.field",92.72,26.28,3.32,87.48,NA,1.72,1.8,0.52,0,0.48,0.00566113444,0,0,0.0162051598,0,0.00687232544,0.0031748428,0,0,2.48,0,0,2.48,0.02317865668,0,0,0.02317865668,304,88,9,355,NA,3,7,4,0,3,0.078253507,0,0,0.153846154,0,0.052631579,0.044357603,0,0,21,0,0,21,0.205882353,0,0,0.205882353,2318,657,83,2187,NA,43,45,13,0,12,0.141528361,0,0,0.405128995,0,0.171808136,0.07937107,0,0,62,0,0,62,0.579466417,0,0,0.579466417,2
"org.joda.time.format",552.3,63.9,7.8,154.9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,120,18,312,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523,639,78,1549,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.joda.time.tz",313.142857142857,32.7142857142857,4.57142857142857,193.714285714286,NA,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0.142857142857143,0.285714285714286,0.857142857142857,0.00134000585714286,0.000971817285714286,0.00202223742857143,0.00336224328571429,1164,90,16,399,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0.006802721,0.006802721,0.007352941,0.013605442,2192,229,32,1356,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,6,0.009380041,0.006802721,0.014155662,0.023535703,0
