"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math3.geometry",97,23,3,23,0.892857143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,3,23,0.892857143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,3,23,0.892857143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry.euclidean.oned",62.2857142857143,16.2857142857143,4.71428571428571,35,NA,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,38,8,86,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,114,33,245,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry.euclidean.threed",113,18.3571428571429,7,47.9285714285714,NA,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,62,16,105,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,257,98,671,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.commons.math3.geometry.euclidean.twod",132.125,24.5,9,62.75,NA,0.375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,61,16,154,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,196,72,502,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"org.apache.commons.math3.geometry.partitioning",125.571428571429,25.2857142857143,6.85714285714286,24.8571428571429,0.743129251714286,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,76,14,64,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,177,48,174,5.201904762,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry.partitioning.utilities",285.5,39,1,18,0.4839876035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,52,1,22,0.842975207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,78,2,36,0.967975207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.linear",235.43137254902,45.843137254902,7.43137254901961,58.0196078431373,NA,1.05882352941176,0.352941176470588,0.823529411764706,0.196078431372549,2.58823529411765,0.0152505446666667,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0224089635882353,0.0211161387647059,0.0196078431372549,0.0196078431372549,0.0235294117647059,4.03921568627451,0,0.0588235294117647,4.09803921568627,0.0208936033333333,0,0.000964320156862745,0.0218579234901961,1121,198,31,161,NA,4,4,42,9,129,0.777777778,2,1,1,1,1,1,1,1,202,0,3,202,1,0,0.049180328,1,12007,2338,379,2959,NA,54,18,42,10,132,0.777777778,2,1,1,1.142857143,1.076923077,1,1,1.2,206,0,3,209,1.06557377,0,0.049180328,1.114754098,0
"org.apache.commons.math3.ode",87.3333333333333,15.5,5.25,30.25,0.662917368166667,0.333333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0,0.000527426166666667,0.000527426166666667,223,44,16,131,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.006329114,0.006329114,1048,186,63,363,7.955008418,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.006329114,0.006329114,1
"org.apache.commons.math3.ode.events",178,28,15,29,0.707142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,28,15,29,0.707142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,28,15,29,0.707142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.ode.nonstiff",98.3461538461538,15.4615384615385,3.69230769230769,100.615384615385,0.671036592923077,2.07692307692308,0.807692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,103,12,209,1.333333333,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,402,96,2616,17.446951416,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
