relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn,bug
math3\analysis\function\Log.java,org.apache.commons.math3.analysis.function.Log,12,3,3,11,,0,0,2,2,8,0,0,0,0.5,0.5,0.666666667,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Log10.java,org.apache.commons.math3.analysis.function.Log10,12,3,3,12,,0,0,2,2,9,0,0,0,0.5,0.5,0.692307692,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Log1p.java,org.apache.commons.math3.analysis.function.Log1p,12,3,3,11,,0,0,2,2,8,0,0,0,0.5,0.5,0.666666667,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Logistic.java,org.apache.commons.math3.analysis.function.Logistic,90,6,4,33,0.5,0,0,1,2,18,0.166666667,0,0,0.142857143,0.4,0.529411765,0.111111111,0,0,85,90,13,8,9,22,0.144444444,0.088888889,0.1,0.244444444,0
math3\analysis\function\Logit.java,org.apache.commons.math3.analysis.function.Logit,83,12,4,25,0.6,0,0,6,2,12,0.15,0,0,0.461538462,0.4,0.461538462,0.09375,0,0,50,83,36,3,10,46,0.43373494,0.036144578,0.120481928,0.554216867,0
math3\analysis\function\Max.java,org.apache.commons.math3.analysis.function.Max,5,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Min.java,org.apache.commons.math3.analysis.function.Min,5,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Minus.java,org.apache.commons.math3.analysis.function.Minus,12,3,2,7,,0,0,2,2,6,0,0,0,0.5,0.666666667,0.75,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Multiply.java,org.apache.commons.math3.analysis.function.Multiply,5,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Pow.java,org.apache.commons.math3.analysis.function.Pow,5,1,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Power.java,org.apache.commons.math3.analysis.function.Power,16,4,3,13,0.333333333,0,0,2,2,8,0.333333333,0,0,0.4,0.5,0.571428571,0.25,0,0,9,16,7,0,1,8,0.4375,0,0.0625,0.5,0
math3\analysis\function\Rint.java,org.apache.commons.math3.analysis.function.Rint,5,1,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Sigmoid.java,org.apache.commons.math3.analysis.function.Sigmoid,77,10,3,23,0.6,0,0,5,2,16,0.15,0,0,0.454545455,0.5,0.666666667,0.09375,0,0,51,77,34,8,8,42,0.441558442,0.103896104,0.103896104,0.545454545,0
math3\analysis\function\Signum.java,org.apache.commons.math3.analysis.function.Signum,5,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Sin.java,org.apache.commons.math3.analysis.function.Sin,12,3,3,20,,0,0,2,2,13,0,0,0,0.5,0.5,0.619047619,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Sinc.java,org.apache.commons.math3.analysis.function.Sinc,79,18,3,32,0.625,0,0,16,2,24,0.625,0,0,0.842105263,0.5,0.727272727,0.384615385,0,0,5,79,74,0,3,77,0.936708861,0,0.037974684,0.974683544,0
math3\analysis\function\Sinh.java,org.apache.commons.math3.analysis.function.Sinh,12,3,3,14,,0,0,2,2,9,0,0,0,0.5,0.5,0.6,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Sqrt.java,org.apache.commons.math3.analysis.function.Sqrt,12,3,3,16,,0,0,2,2,14,0,0,0,0.5,0.5,0.823529412,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\StepFunction.java,org.apache.commons.math3.analysis.function.StepFunction,36,7,4,22,0,0,0,0,0,3,0,0,0,0,0,0.130434783,0,0,0,33,36,3,0,5,8,0.083333333,0,0.138888889,0.222222222,0
math3\analysis\function\Subtract.java,org.apache.commons.math3.analysis.function.Subtract,5,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\function\Tan.java,org.apache.commons.math3.analysis.function.Tan,12,3,3,18,,0,0,2,2,12,0,0,0,0.5,0.5,0.631578947,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Tanh.java,org.apache.commons.math3.analysis.function.Tanh,12,3,3,12,,0,0,2,2,8,0,0,0,0.5,0.5,0.615384615,0,0,0,5,12,7,0,1,8,0.583333333,0,0.083333333,0.666666667,0
math3\analysis\function\Ulp.java,org.apache.commons.math3.analysis.function.Ulp,5,1,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0.2,0.2,0
math3\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator,124,13,8,53,0.925,1,0,2,1,19,0.075,0,0,0.142857143,0.111111111,0.351851852,0.038961039,0,0,112,124,15,3,22,37,0.120967742,0.024193548,0.177419355,0.298387097,0
math3\analysis\integration\RombergIntegrator.java,org.apache.commons.math3.analysis.integration.RombergIntegrator,59,10,8,49,0.333333333,1,0,2,1,19,0.333333333,0,0,0.181818182,0.111111111,0.38,0.25,0,0,48,59,25,14,12,37,0.423728814,0.237288136,0.203389831,0.627118644,0
math3\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math3.analysis.integration.SimpsonIntegrator,51,10,8,49,0.333333333,1,0,2,1,19,0.333333333,0,0,0.181818182,0.111111111,0.38,0.25,0,0,44,51,22,15,14,36,0.431372549,0.294117647,0.274509804,0.705882353,0
math3\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math3.analysis.integration.TrapezoidIntegrator,71,12,7,48,0.75,1,0,2,1,19,0.25,0,0,0.153846154,0.125,0.387755102,0.142857143,0,0,55,71,27,11,20,47,0.38028169,0.154929577,0.281690141,0.661971831,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,135,22,1,16,0.839285714,0,0,0,0,1,0,0,0,0,0,0.058823529,0,0,0,136,136,0,0,16,16,0,0,0.117647059,0.117647059,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,174,34,6,37,0.82,0,0,0,1,3,0,0,0,0,0.142857143,0.078947368,0,0,0,165,174,9,0,13,22,0.051724138,0,0.074712644,0.126436782,0
math3\analysis\interpolation\BicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,74,18,8,32,,0,1,0,1,3,0,0,0,0,0.111111111,0.090909091,0,0,0,71,74,3,0,6,9,0.040540541,0,0.081081081,0.121621622,0
math3\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator,32,4,5,18,2,0,0,0,3,3,0,0,0,0,0.5,0.157894737,0,0,0,26,32,6,0,3,9,0.1875,0,0.09375,0.28125,0
math3\analysis\interpolation\LinearInterpolator.java,org.apache.commons.math3.analysis.interpolation.LinearInterpolator,28,5,7,21,,0,0,0,1,3,0,0,0,0,0.125,0.136363636,0,0,0,25,28,3,0,4,7,0.107142857,0,0.142857143,0.25,0
math3\analysis\interpolation\LoessInterpolator.java,org.apache.commons.math3.analysis.interpolation.LoessInterpolator,188,33,13,39,0.904761905,0,0,0,3,3,0,0,0,0,0.214285714,0.075,0,0,0,170,188,18,0,6,24,0.095744681,0,0.031914894,0.127659574,0
math3\analysis\interpolation\MicrosphereInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,105,17,8,37,0.625,0,0,0,0,10,0,0,0,0,0,0.263157895,0,0,0,102,105,3,0,2,5,0.028571429,0,0.019047619,0.047619048,0
math3\analysis\interpolation\MicrosphereInterpolator.java,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator,35,5,8,28,0.75,0,0,0,3,3,0,0,0,0,0.333333333,0.103448276,0,0,0,30,35,5,0,4,9,0.142857143,0,0.114285714,0.257142857,0
