relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\distribution\PoissonDistribution.java,org.apache.commons.math.distribution.PoissonDistribution,4,2,0,2,undefined,0,0,1,1,1,0,0,0,0.333333333,1,0.333333333,0,0,0,5,4,0,1,0,0,0,0.25,0,0,1
math\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math.analysis.integration.LegendreGaussIntegrator,124,13,9,59,0.925,2,0,1,1,20,0.025,1,0,0.071428571,0.1,0.333333333,0.012987013,0.333333333,0,119,124,9,4,49,58,0.072580645,0.032258065,0.39516129,0.467741935,0
math\analysis\integration\RombergIntegrator.java,org.apache.commons.math.analysis.integration.RombergIntegrator,59,10,9,55,0.333333333,2,0,0,0,13,0.333333333,1,0,0,0,0.232142857,0.25,0.333333333,0,58,59,20,19,15,35,0.338983051,0.322033898,0.254237288,0.593220339,0
math\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math.analysis.integration.SimpsonIntegrator,51,10,9,55,0.333333333,2,0,0,0,13,0.333333333,1,0,0,0,0.232142857,0.25,0.333333333,0,54,51,18,21,16,34,0.352941176,0.411764706,0.31372549,0.666666667,0
math\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math.analysis.integration.TrapezoidIntegrator,67,12,8,54,0.75,2,0,0,0,13,0.25,1,0,0,0,0.236363636,0.142857143,0.333333333,0,65,67,19,17,23,42,0.28358209,0.253731343,0.343283582,0.626865672,0
math\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator,26,4,3,29,2,1,0,1,1,11,0,0,0,0.2,0.25,0.366666667,0,0,0,31,26,0,5,6,6,0,0.192307692,0.230769231,0.230769231,0
math\analysis\interpolation\LoessInterpolator.java,org.apache.commons.math.analysis.interpolation.LoessInterpolator,170,33,13,46,0.904761905,1,0,3,5,18,0.00952381,0,0,0.088235294,0.357142857,0.382978723,0.005,0,0,198,170,4,32,28,32,0.023529412,0.188235294,0.164705882,0.188235294,0
math\analysis\interpolation\MicrosphereInterpolatingFunction.java,org.apache.commons.math.analysis.interpolation.MicrosphereInterpolatingFunction,102,17,14,55,0.625,1,0,3,0,31,0,0,0,0.166666667,0,0.553571429,0,0,0,93,102,9,0,8,17,0.088235294,0,0.078431373,0.166666667,0
math\analysis\interpolation\MicrosphereInterpolator.java,org.apache.commons.math.analysis.interpolation.MicrosphereInterpolator,30,5,5,38,0.75,1,0,2,1,12,0.125,0,0,0.333333333,0.166666667,0.307692308,0.071428571,0,0,41,30,6,17,9,15,0.2,0.566666667,0.3,0.5,0
math\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math.analysis.interpolation.NevilleInterpolator,7,1,1,26,0,1,0,0,1,11,0,0,0,0,0.5,0.407407407,0,0,0,8,7,0,1,2,2,0,0.142857143,0.285714286,0.285714286,0
