relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonForm,76,16,4,21,0.6875,1,0,0,0,2,0,0,0,0,0,0.0909090909090909,0,0,0,75,76,1,0,5,6,0.0131578947368421,0,0.0657894736842105,0.0789473684210526,0
math\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction,71,17,5,26,0.476190476190476,1,0,0,0,2,0,0,0,0,0,0.0740740740740741,0,0,0,71,71,0,0,2,2,0,0,0.028169014084507,0.028169014084507,0
math\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math.analysis.polynomials.PolynomialsUtils,112,11,6,29,1,1,0,0,0,3,0,0,0,0,0,0.1,0,0,0,112,112,0,0,0,0,0,0,0,0,0
math\analysis\solvers\BisectionSolver.java,org.apache.commons.math.analysis.solvers.BisectionSolver,49,9,6,48,undefined,3,0,0,0,2,0,0,0,0,0,0.0408163265306122,0,0,0,49,49,0,0,0,0,0,0,0,0,0
math\analysis\solvers\BrentSolver.java,org.apache.commons.math.analysis.solvers.BrentSolver,162,29,8,48,1.08333333333333,3,0,0,1,2,0.0833333333333335,0,0,0,0.111111111111111,0.0408163265306122,0.0400000000000001,0,0,161,162,3,2,3,6,0.0185185185185185,0.0123456790123457,0.0185185185185185,0.037037037037037,2
math\analysis\solvers\LaguerreSolver.java,org.apache.commons.math.analysis.solvers.LaguerreSolver,191,35,13,70,0.833333333333333,3,0,0,1,4,0.133333333333333,0,0,0,0.0714285714285714,0.0563380281690141,0.0727272727272728,0,0,181,191,10,0,9,19,0.0523560209424084,0,0.0471204188481675,0.0994764397905759,0
math\analysis\solvers\MullerSolver.java,org.apache.commons.math.analysis.solvers.MullerSolver,156,33,8,50,undefined,3,0,0,0,2,0,0,0,0,0,0.0392156862745098,0,0,0,149,156,10,3,41,51,0.0641025641025641,0.0192307692307692,0.262820512820513,0.326923076923077,0
math\analysis\solvers\NewtonSolver.java,org.apache.commons.math.analysis.solvers.NewtonSolver,50,9,9,48,undefined,3,0,0,0,2,0,0,0,0,0,0.0408163265306122,0,0,0,50,50,0,0,1,1,0,0,0.02,0.02,0
math\analysis\solvers\RiddersSolver.java,org.apache.commons.math.analysis.solvers.RiddersSolver,96,19,8,48,undefined,3,0,0,0,2,0,0,0,0,0,0.0408163265306122,0,0,0,85,96,11,0,20,31,0.114583333333333,0,0.208333333333333,0.322916666666667,0
math\analysis\solvers\SecantSolver.java,org.apache.commons.math.analysis.solvers.SecantSolver,83,14,7,47,undefined,3,0,0,0,2,0,0,0,0,0,0.0416666666666667,0,0,0,83,83,0,0,1,1,0,0,0.0120481927710843,0.0120481927710843,0
math\analysis\solvers\UnivariateRealSolverFactory.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactory,12,7,2,19,undefined,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math\analysis\solvers\UnivariateRealSolverFactoryImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImpl,24,6,6,25,undefined,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
math\analysis\solvers\UnivariateRealSolverImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,101,21,5,40,0.866666666666667,2,7,0,0,2,0,0,0,0,0,0.0487804878048781,0,0,0,101,101,0,0,13,13,0,0,0.128712871287129,0.128712871287129,0
math\analysis\solvers\UnivariateRealSolverUtils.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,76,13,11,20,0.833333333333333,1,0,0,1,2,0.833333333333333,0,0,0,0.0833333333333333,0.0952380952380952,0.454545454545455,0,0,75,76,2,1,11,13,0.0263157894736842,0.0131578947368421,0.144736842105263,0.171052631578947,0
math\complex\Complex.java,org.apache.commons.math.complex.Complex,294,74,11,50,0.806060606060606,1,0,9,6,7,0.0649891774891775,0,0,0.12,0.5,0.137254901960784,0.0359839405560882,0,0,248,294,54,8,13,67,0.183673469387755,0.0272108843537415,0.0442176870748299,0.227891156462585,0
math\complex\ComplexField.java,org.apache.commons.math.complex.ComplexField,20,5,2,16,1.25,1,0,1,0,1,0.0833333333333333,0,0,0.166666666666667,0,0.0588235294117647,0.037037037037037,0,0,17,20,3,0,0,3,0.15,0,0,0.15,0
math\complex\ComplexFormat.java,org.apache.commons.math.complex.ComplexFormat,156,35,13,53,0.96,3,0,16,1,3,0.0103703703703704,1,0,0.444444444444444,0.0714285714285714,0.0555555555555556,0.00529100529100529,0.25,0,232,156,6,82,18,24,0.0384615384615385,0.525641025641026,0.115384615384615,0.153846153846154,0
math\complex\ComplexUtils.java,org.apache.commons.math.complex.ComplexUtils,12,3,3,15,undefined,1,0,0,0,2,0,0,0,0,0,0.125,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math\distribution\AbstractContinuousDistribution.java,org.apache.commons.math.distribution.AbstractContinuousDistribution,47,9,6,28,1.25,2,9,0,0,1,0,0,0,0,0,0.0344827586206897,0,0,0,47,47,0,0,1,1,0,0,0.0212765957446809,0.0212765957446809,0
math\distribution\AbstractDistribution.java,org.apache.commons.math.distribution.AbstractDistribution,16,3,2,14,2,1,2,0,0,2,0,0,0,0,0,0.133333333333333,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math\distribution\AbstractIntegerDistribution.java,org.apache.commons.math.distribution.AbstractIntegerDistribution,79,19,5,22,1,2,5,0,1,2,0.125,0,0,0,0.166666666666667,0.0869565217391304,0.0625,0,0,77,79,4,2,7,11,0.0506329113924051,0.0253164556962025,0.0886075949367089,0.139240506329114,0
math\distribution\BetaDistributionImpl.java,org.apache.commons.math.distribution.BetaDistributionImpl,86,23,6,50,0.729166666666667,3,0,0,0,1,0,0,0,0,0,0.0196078431372549,0,0,0,86,86,0,0,0,0,0,0,0,0,0
math\distribution\BinomialDistributionImpl.java,org.apache.commons.math.distribution.BinomialDistributionImpl,74,17,7,45,0.888888888888889,3,0,0,0,3,0.0740740740740741,0,0,0,0,0.0652173913043478,0.0392156862745098,0,0,79,74,1,6,12,13,0.0135135135135135,0.0810810810810811,0.162162162162162,0.175675675675676,0
math\distribution\CauchyDistributionImpl.java,org.apache.commons.math.distribution.CauchyDistributionImpl,80,19,4,39,0.833333333333333,3,0,0,0,1,0,0,0,0,0,0.025,0,0,0,80,80,0,0,2,2,0,0,0.025,0.025,0
math\distribution\ChiSquaredDistributionImpl.java,org.apache.commons.math.distribution.ChiSquaredDistributionImpl,67,16,5,43,0.954545454545455,3,0,0,0,1,0,0,0,0,0,0.0227272727272727,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math\distribution\ExponentialDistributionImpl.java,org.apache.commons.math.distribution.ExponentialDistributionImpl,67,16,5,37,1,3,0,0,0,1,0,0,0,0,0,0.0263157894736842,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math\distribution\FDistributionImpl.java,org.apache.commons.math.distribution.FDistributionImpl,76,16,6,48,0.944444444444444,3,0,1,2,1,0.0185185185185185,0,0,0.0588235294117647,0.285714285714286,0.0204081632653061,0.00952380952380951,0,0,68,76,8,0,6,14,0.105263157894737,0,0.0789473684210526,0.184210526315789,0
