relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math.analysis.integration.SimpsonIntegrator,57,10,9,44,,3,0,10,9,44,,3,0,1,1,1,1,1,1,0,57,57,0,0,57,1,0,0,1,0
math\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math.analysis.integration.TrapezoidIntegrator,69,12,8,43,1,3,0,12,8,43,1,3,0,1,1,1,1,1,1,0,69,69,0,0,69,1,0,0,1,0
math\analysis\integration\UnivariateRealIntegratorImpl.java,org.apache.commons.math.analysis.integration.UnivariateRealIntegratorImpl,72,14,5,36,0.833333333,2,4,14,5,36,0.833333333,2,4,1,1,1,1,1,1,0,72,72,0,0,72,1,0,0,1,0
math\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator,41,7,4,20,2,1,0,7,4,20,2,1,0,1,1,1,1,1,1,0,41,41,0,0,41,1,0,0,1,0
math\analysis\interpolation\LoessInterpolator.java,org.apache.commons.math.analysis.interpolation.LoessInterpolator,168,32,8,29,0.914285714,1,0,32,8,29,0.914285714,1,0,1,1,1,1,1,1,0,168,168,0,0,168,1,0,0,1,0
math\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math.analysis.interpolation.NevilleInterpolator,10,1,3,17,0,1,0,1,3,17,0,1,0,1,1,1,1,1,1,0,10,10,0,0,10,1,0,0,1,0
math\analysis\interpolation\SplineInterpolator.java,org.apache.commons.math.analysis.interpolation.SplineInterpolator,55,9,4,18,,1,0,9,4,18,,1,0,1,1,1,1,1,1,0,55,55,0,0,55,1,0,0,1,0
math\analysis\polynomials\PolynomialFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialFunction,163,43,9,26,0.642857143,1,0,43,9,26,0.642857143,1,0,1,1,1,1,1,1,0,163,163,0,0,163,1,0,0,1,0
math\analysis\polynomials\PolynomialFunctionLagrangeForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm,137,29,9,31,0.6875,1,0,29,9,31,0.6875,1,0,1,1,1,1,1,1,0,137,137,0,0,137,1,0,0,1,0
math\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonForm,75,16,4,23,0.6875,1,0,16,4,23,0.6875,1,0,1,1,1,1,1,1,0,75,75,0,0,75,1,0,0,1,0
math\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction,71,17,5,28,0.476190476,1,0,17,5,28,0.476190476,1,0,1,1,1,1,1,1,0,71,71,0,0,71,1,0,0,1,0
math\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math.analysis.polynomials.PolynomialsUtils,112,11,6,32,1,1,0,11,6,32,1,1,0,1,1,1,1,1,1,0,112,112,0,0,112,1,0,0,1,0
math\analysis\solvers\BisectionSolver.java,org.apache.commons.math.analysis.solvers.BisectionSolver,49,9,6,50,,3,0,9,6,50,,3,0,1,1,1,1,1,1,0,49,49,0,0,49,1,0,0,1,0
math\analysis\solvers\BrentSolver.java,org.apache.commons.math.analysis.solvers.BrentSolver,161,29,7,50,1.166666667,3,0,29,7,50,1.166666667,3,0,1,1,1,1,1,1,0,161,161,0,0,161,1,0,0,1,1
math\analysis\solvers\LaguerreSolver.java,org.apache.commons.math.analysis.solvers.LaguerreSolver,181,35,12,74,0.7,3,0,35,12,74,0.7,3,0,1,1,1,1,1,1,0,181,181,0,0,181,1,0,0,1,0
math\analysis\solvers\MullerSolver.java,org.apache.commons.math.analysis.solvers.MullerSolver,149,33,8,52,,3,0,33,8,52,,3,0,1,1,1,1,1,1,0,149,149,0,0,149,1,0,0,1,0
math\analysis\solvers\NewtonSolver.java,org.apache.commons.math.analysis.solvers.NewtonSolver,50,9,9,50,,3,0,9,9,50,,3,0,1,1,1,1,1,1,0,50,50,0,0,50,1,0,0,1,0
math\analysis\solvers\RiddersSolver.java,org.apache.commons.math.analysis.solvers.RiddersSolver,85,19,8,50,,3,0,19,8,50,,3,0,1,1,1,1,1,1,0,85,85,0,0,85,1,0,0,1,0
math\analysis\solvers\SecantSolver.java,org.apache.commons.math.analysis.solvers.SecantSolver,83,14,7,49,,3,0,14,7,49,,3,0,1,1,1,1,1,1,0,83,83,0,0,83,1,0,0,1,0
math\analysis\solvers\UnivariateRealSolverFactory.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactory,12,7,2,19,,1,1,7,2,19,,1,1,1,1,1,1,1,1,0,12,12,0,0,12,1,0,0,1,0
math\analysis\solvers\UnivariateRealSolverFactoryImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImpl,24,6,6,25,,2,0,6,6,25,,2,0,1,1,1,1,1,1,0,24,24,0,0,24,1,0,0,1,0
math\analysis\solvers\UnivariateRealSolverImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,101,21,5,42,0.866666667,2,7,21,5,42,0.866666667,2,7,1,1,1,1,1,1,0,101,101,0,0,101,1,0,0,1,0
math\analysis\solvers\UnivariateRealSolverUtils.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,75,13,10,22,,1,0,13,10,22,,1,0,1,1,1,1,1,1,0,75,75,0,0,75,1,0,0,1,1
math\complex\ComplexField.java,org.apache.commons.math.complex.ComplexField,17,4,2,15,1.333333333,1,0,4,2,15,1.333333333,1,0,1,1,1,1,1,1,0,17,17,0,0,17,1,0,0,1,0
math\distribution\BetaDistributionImpl.java,org.apache.commons.math.distribution.BetaDistributionImpl,86,23,6,51,0.729166667,3,0,23,6,51,0.729166667,3,0,1,1,1,1,1,1,0,86,86,0,0,86,1,0,0,1,0
math\distribution\ZipfDistributionImpl.java,org.apache.commons.math.distribution.ZipfDistributionImpl,65,16,4,34,0.777777778,3,0,16,4,34,0.777777778,3,0,1,1,1,1,1,1,0,65,65,0,0,65,1,0,0,1,0
math\estimation\AbstractEstimator.java,org.apache.commons.math.estimation.AbstractEstimator,123,25,11,57,0.866666667,1,2,25,11,57,0.866666667,1,2,1,1,1,1,1,1,0,123,123,0,0,123,1,0,0,1,1
math\fraction\AbstractFormat.java,org.apache.commons.math.fraction.AbstractFormat,76,18,10,72,0.916666667,3,2,18,10,72,0.916666667,3,2,1,1,1,1,1,1,0,76,76,0,0,76,1,0,0,1,0
math\fraction\BigFraction.java,org.apache.commons.math.fraction.BigFraction,368,89,12,72,0.944444444,2,0,89,12,72,0.944444444,2,0,1,1,1,1,1,1,0,368,368,0,0,368,1,0,0,1,0
math\fraction\BigFractionField.java,org.apache.commons.math.fraction.BigFractionField,17,4,2,15,1.333333333,1,0,4,2,15,1.333333333,1,0,1,1,1,1,1,1,0,17,17,0,0,17,1,0,0,1,0
math\fraction\BigFractionFormat.java,org.apache.commons.math.fraction.BigFractionFormat,113,25,14,95,1.076923077,4,1,25,14,95,1.076923077,4,1,1,1,1,1,1,1,0,113,113,0,0,113,1,0,0,1,0
math\fraction\FractionField.java,org.apache.commons.math.fraction.FractionField,17,4,2,15,1.333333333,1,0,4,2,15,1.333333333,1,0,1,1,1,1,1,1,0,17,17,0,0,17,1,0,0,1,0
math\fraction\ProperBigFractionFormat.java,org.apache.commons.math.fraction.ProperBigFractionFormat,102,20,8,99,1,5,0,20,8,99,1,5,0,1,1,1,1,1,1,0,102,102,0,0,102,1,0,0,1,0
math\genetics\AbstractListChromosome.java,org.apache.commons.math.genetics.AbstractListChromosome,26,8,9,22,0.833333333,2,2,8,9,22,0.833333333,2,2,1,1,1,1,1,1,0,26,26,0,0,26,1,0,0,1,0
math\genetics\BinaryChromosome.java,org.apache.commons.math.genetics.BinaryChromosome,35,12,7,29,,3,0,12,7,29,,3,0,1,1,1,1,1,1,0,35,35,0,0,35,1,0,0,1,0
math\genetics\BinaryMutation.java,org.apache.commons.math.genetics.BinaryMutation,13,3,9,16,,1,0,3,9,16,,1,0,1,1,1,1,1,1,0,13,13,0,0,13,1,0,0,1,0
math\genetics\Chromosome.java,org.apache.commons.math.genetics.Chromosome,28,9,2,16,0.75,1,1,9,2,16,0.75,1,1,1,1,1,1,1,1,0,28,28,0,0,28,1,0,0,1,0
math\genetics\ChromosomePair.java,org.apache.commons.math.genetics.ChromosomePair,19,4,3,14,0.666666667,1,0,4,3,14,0.666666667,1,0,1,1,1,1,1,1,0,19,19,0,0,19,1,0,0,1,0
math\genetics\ElitisticListPopulation.java,org.apache.commons.math.genetics.ElitisticListPopulation,29,7,4,28,0.25,2,0,7,4,28,0.25,2,0,1,1,1,1,1,1,0,29,29,0,0,29,1,0,0,1,0
math\genetics\FixedGenerationCount.java,org.apache.commons.math.genetics.FixedGenerationCount,19,5,2,14,0.5,1,0,5,2,14,0.5,1,0,1,1,1,1,1,1,0,19,19,0,0,19,1,0,0,1,0
