relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
math\MaxIterationsExceededException.java,org.apache.commons.math.MaxIterationsExceededException,3,6,2,18,3,4,16,11,3,0,3,0,0,0,3,15,0,3,0,0,1,0,0,0,0,0.444444444444444,1,1,1,0,1,0,0,1,1,0.75,0.333333333333333,1,0.5,1,0.5,0,1,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,1,1,20,0,19,0
math\MessagesResources_fr.java,org.apache.commons.math.MessagesResources_fr,2,1,1,2,2,0,526,5,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,,0,1,1,0,1,1,1,2,2,1,,0,0.5,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
math\analysis\BinaryFunction.java,org.apache.commons.math.analysis.BinaryFunction,3,6,6,3,3,4,55,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,3,3,3,3,1.5,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0
math\analysis\ComposableFunction.java,org.apache.commons.math.analysis.ComposableFunction,14,27,27,14,14,15,260,133,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.357142857142857,-0.128205128205128,0.032967032967033,0.032967032967033,0,0,91,91,14,11,1.07692307692308,0.534798534798535,0.032967032967033,0,0,0,-0.833333333333333,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0
math\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math.analysis.integration.LegendreGaussIntegrator,12,23,10,25,4,11,119,62,2,0,2,0,0,0,4,21,0,2,0,0,1,0,0,0,0,0.583333333333333,0.333333333333333,1,1,10,1,3,0,2,1,0.9,0.388888888888889,0.666666666666667,0.325,1,1,-1,1,0,0,5,0,5,0,0,0,0,15,10,7,5,0,0,0,0,0,2,28,0
math\analysis\integration\RombergIntegrator.java,org.apache.commons.math.analysis.integration.RombergIntegrator,10,13,0,25,5,6,58,43,2,0,2,1,1,0,4,20,1,2,0,0,1,0.08,0,0,0,0.4,-0.333333333333333,1,1,1,0,10,10,5,3,undefined,0.4,0.2,undefined,0,0,-1,0,0,0,6,0,5,0,0,0,0,29,13,11,16,0,0,0,0,0,5,31,0
math\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math.analysis.integration.SimpsonIntegrator,10,13,0,25,5,6,54,36,2,0,2,1,1,0,4,20,1,2,0,0,1,0.08,0,0,0,0.4,-0.333333333333333,1,1,1,0,10,10,5,3,undefined,0.4,0.2,undefined,0,0,-1,0,0,0,7,0,5,0,0,0,0,42,16,14,26,0,0,0,0,0,7,31,0
math\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math.analysis.integration.TrapezoidIntegrator,12,14,1,26,6,10,65,44,2,0,2,1,1,0,5,20,1,2,0,0,1,0.0769230769230769,0,0,0,0.388888888888889,-0.2,1,1,11,1,15,15,6,3,1,0.488888888888889,0.2,0.166666666666667,0.4,0.4,-0.6,1,0,0,6,0,4,0,0,0,0,18,13,8,5,0,0,0,0,8,2,30,0
math\analysis\integration\UnivariateRealIntegratorImpl.java,org.apache.commons.math.analysis.integration.UnivariateRealIntegratorImpl,14,13,6,21,10,8,72,45,1,1,1,3,0,3,10,11,0,1,4,4,1,0,0,0,0,0.233333333333333,0.25,0.5,0.5,2,0.5,27,9,3,3,0.833333333333333,0.637037037037037,0.4,0.25,0.555555555555556,0.555555555555556,-0.199999999999999,0.5,0,0,4,926.830828897699,2,0,0,0,24,19,10,7,9,0,0,0,0,0,3,23,0
math\analysis\interpolation\DividedDifferenceInterpolator.java,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator,5,1,1,2,2,4,31,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,2,1,2,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,13,0,4,13,0,0,0,1,0,4,7,0
math\analysis\interpolation\LoessInterpolator.java,org.apache.commons.math.analysis.interpolation.LoessInterpolator,36,7,7,11,11,22,198,143,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.290909090909091,0.0444444444444444,1,1,27,1,51,47,8,1,0.914285714285714,0.636363636363636,0.218181818181818,0.168831168831169,0.5,0.3,-0.368421052631579,1,0,0,0,0,3,0,0,0,0,3,0,1,3,0,0,0,2,0,1,16,0
math\analysis\interpolation\MicrosphereInterpolatingFunction.java,org.apache.commons.math.analysis.interpolation.MicrosphereInterpolatingFunction,14,4,4,3,3,8,93,71,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.4,0,1,1,3,1,2,1,2,1,0.625,0.333333333333333,0.666666666666667,0.583333333333333,0.5,0.5,0,1,0,0,0,0,6,2,0,0,0,20,0,11,20,0,2,0,1,1,11,12,0
math\analysis\interpolation\MicrosphereInterpolator.java,org.apache.commons.math.analysis.interpolation.MicrosphereInterpolator,7,4,4,5,5,6,41,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0.666666666666667,1,4,1,8,6,3,1,0.875,0.533333333333333,0.5,0.3,1,0.75,1,0.666666666666667,0,0,0,0,5,0,0,0,0,14,0,4,14,0,0,0,0,0,4,14,0
math\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math.analysis.interpolation.NevilleInterpolator,1,1,1,1,1,2,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3,0,1,3,0,0,0,1,0,1,4,0
math\analysis\interpolation\SplineInterpolator.java,org.apache.commons.math.analysis.interpolation.SplineInterpolator,9,0,0,1,1,2,55,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,3,0,0,0,0,14,0,5,14,0,0,0,1,1,5,5,0
math\analysis\polynomials\PolynomialFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialFunction,43,3,3,15,15,9,165,129,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.15,0.637362637362637,1,1,16,1,36,0,2,1,0.714285714285714,0.733333333333333,0.685714285714286,0.333333333333333,1,0.857142857142857,-0.777777777777778,1,0,0,0,0,1,1,0,0,0,9,0,3,9,2,1,9,1,8,3,16,0
math\analysis\polynomials\PolynomialFunctionLagrangeForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm,29,4,4,9,9,9,134,116,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.357142857142857,0.428571428571429,0.714285714285714,12,0.476190476190476,21,6,3,1,0.6875,0.62962962962963,0.5,0.388888888888889,0.75,0.75,-0.333333333333335,0.380952380952381,0,0,0,0,4,0,0,0,0,15,0,6,15,0,0,1,1,3,6,14,0
math\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonForm,16,4,4,9,9,8,76,61,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.277777777777778,0.357142857142857,0.6,1,12,0.666666666666667,21,6,3,1,0.6875,0.555555555555556,0.5,0.388888888888889,0.75,0.75,-1,0.533333333333333,0,0,0,0,2,0,0,0,0,3,0,1,3,0,0,1,0,1,1,10,0
math\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction,17,3,3,8,8,4,71,51,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.476190476190476,1,1,6,1,13,0,3,1,0.476190476190476,0.69047619047619,0.607142857142857,0.583333333333333,0.857142857142857,0.857142857142857,0,1,0,0,0,0,3,1,0,0,0,13,0,5,13,0,1,2,2,1,5,15,0
math\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math.analysis.polynomials.PolynomialsUtils,11,4,4,7,7,11,112,77,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.476190476190476,-0.0666666666666667,1,1,21,0,21,21,7,2,1,0.587301587301587,0.238095238095238,0.142857142857143,0,0,0,0,0,0,0,0,3,4,0,0,0,26,0,13,26,0,4,0,7,0,13,17,0
math\analysis\solvers\BisectionSolver.java,org.apache.commons.math.analysis.solvers.BisectionSolver,9,13,0,33,6,13,49,31,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.583333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,undefined,0.433333333333333,0.2,undefined,0,0,-1,0,0,0,5,0,4,0,0,0,0,22,14,8,8,0,0,0,0,1,3,37,0
math\analysis\solvers\BrentSolver.java,org.apache.commons.math.analysis.solvers.BrentSolver,30,15,2,34,7,20,166,111,2,0,2,0,0,0,7,27,0,2,0,0,1,0,0,0,0,0.642857142857143,-0.0666666666666667,1,1,0,1,20,19,6,3,1,0.476190476190476,0.238095238095238,0.142857142857143,0.5,0,-1,1,0,0,13,0,4,1,0,0,0,45,37,16,8,0,1,0,0,5,3,37,2
math\analysis\solvers\LaguerreSolver.java,org.apache.commons.math.analysis.solvers.LaguerreSolver,35,16,3,38,11,22,191,148,2,0,2,0,0,0,11,27,0,2,0,0,1,0,0,0,0,0.272727272727273,0.111111111111111,0.821428571428571,1,14,1,47,39,6,2,0.833333333333333,0.614545454545455,0.272727272727273,0.242424242424242,0.8,0.3,-0.650000000000001,0.821428571428571,0,0,9,0,7,3,0,0,0,144,33,64,111,0,3,0,9,0,55,58,0
math\analysis\solvers\MullerSolver.java,org.apache.commons.math.analysis.solvers.MullerSolver,33,13,0,35,8,18,156,125,2,0,2,0,0,0,8,27,0,2,0,0,1,0,0,0,0,0.625,-0.142857142857143,0.2,0.2,0,0,28,28,8,4,undefined,0.5,0.142857142857143,undefined,0,0,-0.777777777777778,0,0,0,12,0,5,0,0,0,0,51,43,16,8,0,0,0,0,0,4,39,0
math\analysis\solvers\NewtonSolver.java,org.apache.commons.math.analysis.solvers.NewtonSolver,9,13,0,33,6,14,50,28,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.333333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,undefined,0.566666666666667,0.2,undefined,0,0,-5.55111512312578e-016,0,0,0,5,0,6,0,0,0,0,20,15,7,5,0,0,0,1,1,2,37,0
math\analysis\solvers\RiddersSolver.java,org.apache.commons.math.analysis.solvers.RiddersSolver,19,13,0,33,6,13,96,68,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.583333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,undefined,0.433333333333333,0.2,undefined,0,0,-1,0,0,0,9,0,5,0,0,0,0,46,32,16,14,0,0,0,0,0,7,37,0
math\analysis\solvers\SecantSolver.java,org.apache.commons.math.analysis.solvers.SecantSolver,14,13,0,33,6,13,83,54,2,0,2,0,0,0,6,27,0,2,0,0,1,0,0,0,0,0.583333333333333,-0.2,0.5,0.5,0,0,15,15,6,3,undefined,0.433333333333333,0.2,undefined,0,0,-1,0,0,0,6,0,5,0,0,0,0,22,17,8,5,0,0,0,0,1,2,36,0
math\analysis\solvers\UnivariateRealSolverFactory.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactory,7,0,0,7,7,0,12,9,0,1,0,5,0,5,7,0,0,0,1,1,0,0,0,0,0,,-0.4,0,0,0,0,21,21,7,7,undefined,,0,undefined,0,0,,0,0,0,0,54.5481162852252,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,8,0
math\analysis\solvers\UnivariateRealSolverFactoryImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImpl,6,0,0,8,6,0,24,12,1,0,1,5,5,0,1,2,5,1,0,0,1,0.625,0,0,0,,-0.4,0,0,1,0,15,15,6,5,undefined,,0.0666666666666667,undefined,0,0,,0,0,0,0,0,5,0,0,0,0,4,0,4,4,0,0,0,0,0,4,14,0
math\analysis\solvers\UnivariateRealSolverImpl.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,21,13,6,27,16,25,101,61,1,1,1,0,0,0,16,11,0,1,7,7,1,0,0,0,0,0.354166666666667,0.0857142857142857,0.4,0.4,13,0.4,101,82,7,4,0.866666666666667,0.591666666666667,0.2,0.1875,0.333333333333333,0.2,-0.569230769230769,0.4,0,0,2,3574.09432305817,3,0,0,0,59,18,6,6,12,0,0,0,0,0,4,29,0
math\analysis\solvers\UnivariateRealSolverUtils.java,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,13,1,1,7,7,19,76,42,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.523809523809524,-0.133333333333333,0.6,0.6,4,0.6,20,19,6,3,0.833333333333333,0.587301587301587,0.19047619047619,0.285714285714286,0.666666666666667,0,0.111111111111111,0.6,0,0,0,0,8,1,0,0,0,14,0,6,14,0,1,0,0,5,6,9,0
math\complex\Complex.java,org.apache.commons.math.complex.Complex,74,10,10,34,34,13,294,194,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0.0647058823529412,0.659090909090909,0.883870967741936,0.935483870967742,152,0.935483870967742,241,0,6,2,0.806060606060606,0.879857397504456,0.679144385026738,0.217647058823529,0.96969696969697,0.96969696969697,-0.142857142857136,0.883870967741936,0,0,0,0,3,5,0,0,0,34,0,17,34,0,0,36,3,96,17,40,0
math\complex\ComplexField.java,org.apache.commons.math.complex.ComplexField,5,1,1,5,5,0,20,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,-0.666666666666667,0,0,0,0,10,10,5,5,1.25,,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,0
math\complex\ComplexFormat.java,org.apache.commons.math.complex.ComplexFormat,35,6,5,28,21,25,156,106,2,0,2,0,0,0,21,7,0,2,0,0,1,0,0,0,0,0.136904761904762,0.0263157894736842,0.380952380952381,0.552380952380952,20,0.523809523809524,204,198,16,2,0.96,0.773809523809524,0.119047619047619,0.0857142857142857,0.95,0.4,-0.632653061224489,0.352380952380952,0,0,12,0,2,4,0,0,0,58,40,19,18,0,4,0,33,0,7,34,0
math\complex\ComplexUtils.java,org.apache.commons.math.complex.ComplexUtils,3,0,0,2,2,2,12,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,1,1,1,2,2,undefined,0,0,undefined,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,2,6,0,0,0,1,0,2,4,0
math\distribution\AbstractContinuousDistribution.java,org.apache.commons.math.distribution.AbstractContinuousDistribution,9,2,1,7,5,5,47,27,1,1,1,27,0,27,5,2,0,1,9,9,1,0,9,0,9,0.5,-0.166666666666667,1,1,6,1,10,10,5,2,1.25,0.6,0.3,0,0,0,1,1,0,0,1,2294.84936531366,5,0,0,0,14,13,1,4,12,0,0,0,1,0,3,13,0
math\distribution\AbstractDistribution.java,org.apache.commons.math.distribution.AbstractDistribution,3,1,1,2,2,2,16,8,0,2,0,2,0,2,2,0,0,0,2,16,0,0,13,0,13,0.5,0,1,1,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,982.091687622918,2,0,0,0,2,3,0,1,3,0,0,0,0,0,1,3,0
math\distribution\AbstractIntegerDistribution.java,org.apache.commons.math.distribution.AbstractIntegerDistribution,19,4,3,10,9,10,79,47,1,1,1,18,1,17,8,1,1,1,5,5,1,0.1,11,1,10,0.444444444444444,-0.0714285714285714,0.4,0.4,10,0.0666666666666667,35,34,8,3,1,0.555555555555556,0.166666666666667,0.111111111111111,0.125,0,-0.111111111111111,0.0666666666666667,0,0,1,2422.4931098947,2,2,0,0,6,10,1,4,9,0,2,0,0,0,3,11,0
math\distribution\BetaDistributionImpl.java,org.apache.commons.math.distribution.BetaDistributionImpl,23,6,4,16,13,12,86,57,2,0,2,4,4,0,9,3,4,2,0,0,1,0.5,2,2,0,0.384615384615385,0.212121212121212,0.642857142857143,0.75,1,0.75,53,28,6,5,0.729166666666667,0.692307692307692,0.333333333333333,0.326923076923077,0.666666666666667,0.5,1,0.642857142857143,0,0,1,0,3,0,0,0,0,13,3,5,10,0,0,0,1,0,4,35,0
math\distribution\BinomialDistributionImpl.java,org.apache.commons.math.distribution.BinomialDistributionImpl,17,7,3,16,10,9,74,44,2,0,2,4,4,0,6,6,4,2,0,0,1,0.5,2,2,0,0.45,0.0555555555555556,0.523809523809524,0.714285714285714,9,0.714285714285714,39,33,6,3,0.888888888888889,0.455555555555556,0.244444444444444,0.2,0.777777777777778,0.555555555555556,-1,0.523809523809524,0,0,2,0,4,0,0,0,0,18,3,6,15,0,0,0,0,0,4,34,0
math\distribution\CauchyDistributionImpl.java,org.apache.commons.math.distribution.CauchyDistributionImpl,19,5,3,15,11,9,80,52,2,0,2,3,3,0,8,4,3,2,0,0,1,0.4,2,2,0,0.727272727272727,0.177777777777778,0.733333333333333,1,11,1,44,33,6,1,0.833333333333333,0.563636363636364,0.327272727272727,0.242424242424242,1,0.7,0,0.733333333333333,0,0,1,0,1,0,0,0,0,7,1,3,6,0,0,0,0,0,2,24,0
math\distribution\ChiSquaredDistributionImpl.java,org.apache.commons.math.distribution.ChiSquaredDistributionImpl,16,4,2,16,12,11,67,41,2,0,2,3,3,0,9,4,3,2,0,0,1,0.375,2,2,0,0.305555555555556,0.0181818181818182,0.666666666666667,0.666666666666667,11,0.666666666666667,63,60,10,2,0.954545454545455,0.681818181818182,0.181818181818182,0.125,0.909090909090909,0.909090909090909,0.333333333333334,0.666666666666667,0,0,2,0,3,0,0,0,0,7,4,3,3,0,0,0,1,1,1,28,0
math\distribution\ExponentialDistributionImpl.java,org.apache.commons.math.distribution.ExponentialDistributionImpl,16,4,2,13,9,8,67,40,2,0,2,3,3,0,6,4,3,2,0,0,1,0.461538461538462,2,2,0,0.444444444444444,-0.0357142857142857,1,1,9,1,35,34,8,2,1,0.694444444444444,0.194444444444444,0.111111111111111,0.875,0.75,1,1,0,0,1,0,2,0,0,0,0,7,1,3,6,0,0,0,1,0,2,22,0
math\distribution\FDistributionImpl.java,org.apache.commons.math.distribution.FDistributionImpl,16,6,4,14,10,9,76,45,2,0,2,3,3,0,7,4,3,2,0,0,1,0.428571428571429,2,2,0,0.8,-0.0277777777777778,0.466666666666667,0.666666666666667,7,0.666666666666667,42,39,7,4,0.944444444444444,0.644444444444444,0.177777777777778,0.15,0.666666666666667,0.444444444444444,0,0.466666666666667,0,0,2,0,3,1,0,0,0,14,4,5,10,0,1,0,0,1,3,33,0
math\distribution\GammaDistributionImpl.java,org.apache.commons.math.distribution.GammaDistributionImpl,19,5,3,15,11,10,81,50,2,0,2,3,3,0,8,4,3,2,0,0,1,0.4,2,2,0,0.409090909090909,0.0444444444444444,0.523809523809524,0.714285714285714,17,0.714285714285714,53,51,9,3,0.966666666666667,0.690909090909091,0.218181818181818,0.121212121212121,0.8,0.6,1,0.523809523809524,0,0,2,0,3,0,0,0,0,15,4,6,11,0,0,0,1,1,4,35,0
math\distribution\HypergeometricDistributionImpl.java,org.apache.commons.math.distribution.HypergeometricDistributionImpl,28,8,4,24,17,29,141,90,2,0,2,3,3,0,14,7,3,2,0,0,1,0.25,2,2,0,0.411764705882353,0.133333333333333,0.666666666666667,1,70,1,129,122,12,1,0.9375,0.669117647058824,0.235294117647059,0.117647058823529,0.6875,0.5,0.388888888888889,0.666666666666667,0,0,1,0,3,0,0,0,0,40,1,12,39,0,0,0,0,0,11,39,0
math\distribution\NormalDistributionImpl.java,org.apache.commons.math.distribution.NormalDistributionImpl,22,6,4,16,12,11,93,58,2,0,2,3,3,0,9,4,3,2,0,0,1,0.375,2,2,0,0.277777777777778,0.0727272727272727,0.523809523809524,0.714285714285714,15,0.714285714285714,60,54,8,2,0.931818181818182,0.727272727272727,0.227272727272727,0.145833333333333,0.909090909090909,0.636363636363636,1,0.523809523809524,0,0,2,0,4,0,0,0,0,9,4,4,5,0,0,0,2,1,2,36,0
math\distribution\PascalDistributionImpl.java,org.apache.commons.math.distribution.PascalDistributionImpl,16,7,3,16,10,9,76,44,2,0,2,4,4,0,6,6,4,2,0,0,1,0.5,2,2,0,0.45,-0.0277777777777778,0.523809523809524,0.714285714285714,11,0.714285714285714,43,41,8,4,0.962962962962963,0.455555555555556,0.177777777777778,0.133333333333333,0.666666666666667,0.444444444444444,-1,0.523809523809524,0,0,2,0,4,0,0,0,0,16,3,6,13,0,0,0,0,0,4,37,0
math\distribution\PoissonDistributionImpl.java,org.apache.commons.math.distribution.PoissonDistributionImpl,15,7,3,17,10,10,64,40,2,0,2,3,3,0,7,7,3,2,0,0,1,0.352941176470588,2,2,0,0.333333333333333,0.0833333333333333,0.6,1,4,1,36,27,5,3,0.851851851851852,0.540740740740741,0.266666666666667,0.233333333333333,0.777777777777778,0.777777777777778,-0.75,0.6,0,0,1,0,7,0,0,0,0,15,1,6,14,0,0,0,0,0,5,38,0
math\distribution\SaddlePointExpansion.java,org.apache.commons.math.distribution.SaddlePointExpansion,12,2,2,4,4,7,104,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.5,-0.333333333333333,0.333333333333333,0.333333333333333,18,0.333333333333333,6,6,4,2,1,0.5,0.333333333333333,0.25,0.333333333333333,0,1,0.333333333333333,0,0,0,0,2,0,0,0,0,2,0,1,2,0,0,0,0,6,1,5,0
math\distribution\TDistributionImpl.java,org.apache.commons.math.distribution.TDistributionImpl,13,4,2,12,8,7,62,33,2,0,2,3,3,0,5,4,3,2,0,0,1,0.5,2,2,0,0.875,-0.19047619047619,0.5,0.5,5,0.5,27,26,7,5,1,0.75,0.107142857142857,0.125,0.428571428571429,0.285714285714286,0,0.5,0,0,2,0,3,0,0,0,0,11,4,4,7,0,0,0,0,3,2,31,0
math\distribution\WeibullDistributionImpl.java,org.apache.commons.math.distribution.WeibullDistributionImpl,16,5,3,14,10,9,69,42,2,0,2,3,3,0,7,4,3,2,0,0,1,0.428571428571429,2,2,0,0.8,0.0277777777777778,0.733333333333333,1,10,1,43,41,8,3,0.962962962962963,0.644444444444444,0.222222222222222,0.133333333333333,0.777777777777778,0.555555555555556,0,0.733333333333333,0,0,1,0,1,0,0,0,0,10,1,4,9,0,0,0,0,0,3,23,0
