relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
math3\analysis\solvers\LaguerreSolver.java,org.apache.commons.math3.analysis.solvers.LaguerreSolver,16,13,2,35,8,14,191,128,2,0,2,1,1,0,7,27,1,2,0,0,1,0.0571428571428571,0,0,0,0.5,-0.0952380952380952,1,1,10,1,25,22,6,4,0.857142857142857,0.571428571428571,0.178571428571429,0.25,0.428571428571429,0,-0.111111111111111,1,0,0,12,0,10,1,0,0,0,76,24,32,52,0,1,0,2,0,20,85,0
math3\analysis\solvers\MullerSolver.java,org.apache.commons.math3.analysis.solvers.MullerSolver,18,11,1,30,5,7,94,70,2,0,2,1,1,0,4,25,1,2,0,0,1,0.0666666666666667,0,0,0,0.6,-0.333333333333333,undefined,undefined,10,undefined,10,10,5,3,1,0.4,0.2,0.2,0,0,0,undefined,0,0,20,0,4,0,0,0,0,63,40,31,23,0,0,0,0,0,11,61,0
math3\analysis\solvers\MullerSolver2.java,org.apache.commons.math3.analysis.solvers.MullerSolver2,13,11,1,29,4,3,79,58,2,0,2,1,1,0,3,25,1,2,0,0,1,0.0689655172413793,0,0,0,0.5,-0.666666666666667,undefined,undefined,0,undefined,6,6,4,3,1,0.333333333333333,0.166666666666667,0.25,0,0,0,undefined,0,0,12,0,4,0,0,0,0,50,21,25,29,0,0,0,0,0,13,60,0
math3\analysis\solvers\NewtonRaphsonSolver.java,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver,6,12,1,30,4,5,31,19,2,0,2,1,1,0,3,26,1,2,0,0,1,0.0666666666666667,1,1,0,0.333333333333333,-0.666666666666667,1,1,0,1,6,6,4,3,1,0.444444444444444,0.166666666666667,0.25,0,0,0,1,0,0,5,0,5,0,0,0,0,18,10,9,8,0,0,0,0,0,4,81,0
math3\analysis\solvers\NewtonSolver.java,org.apache.commons.math3.analysis.solvers.NewtonSolver,6,12,1,30,4,5,30,18,2,0,2,1,1,0,3,26,1,2,0,0,1,0.0666666666666667,1,1,0,0.333333333333333,-0.666666666666667,1,1,0,1,6,6,4,3,1,0.444444444444444,0.166666666666667,0.25,0,0,0,1,0,0,6,0,4,0,0,0,0,17,12,8,5,0,0,0,0,0,2,59,0
math3\analysis\solvers\PegasusSolver.java,org.apache.commons.math3.analysis.solvers.PegasusSolver,4,13,0,36,4,6,17,9,3,0,3,0,0,0,4,32,0,3,0,0,1,0,0,0,0,0.75,-1,undefined,undefined,0,undefined,6,6,4,4,undefined,0.5,0,undefined,0,0,0,undefined,0,0,4,0,0,0,0,0,0,15,15,4,0,0,0,0,0,1,0,68,0
math3\analysis\solvers\RegulaFalsiSolver.java,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,4,13,0,36,4,6,17,9,3,0,3,0,0,0,4,32,0,3,0,0,1,0,0,0,0,0.75,-1,undefined,undefined,0,undefined,6,6,4,4,undefined,0.5,0,undefined,0,0,0,undefined,0,0,4,0,0,0,0,0,0,15,15,4,0,0,0,0,0,0,0,68,0
math3\analysis\solvers\RiddersSolver.java,org.apache.commons.math3.analysis.solvers.RiddersSolver,13,11,1,29,4,3,76,54,2,0,2,1,1,0,3,25,1,2,0,0,1,0.0689655172413793,0,0,0,0.5,-0.666666666666667,undefined,undefined,0,undefined,6,6,4,3,1,0.333333333333333,0.166666666666667,0.25,0,0,0,undefined,0,0,12,0,3,0,0,0,0,46,21,24,25,0,0,0,0,0,12,60,0
math3\analysis\solvers\SecantSolver.java,org.apache.commons.math3.analysis.solvers.SecantSolver,10,11,1,29,4,3,49,34,2,0,2,1,1,0,3,25,1,2,0,0,1,0.0689655172413793,0,0,0,0.5,-1,undefined,undefined,0,undefined,6,6,4,4,1,0.333333333333333,0,0.25,0,0,0,undefined,0,0,12,0,3,0,0,0,0,30,21,16,9,0,0,0,0,0,4,58,0
math3\analysis\solvers\UnivariateSolverUtils.java,org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils,31,0,0,12,12,39,168,89,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.366666666666667,-0.109090909090909,0.109090909090909,0.109090909090909,17,0,66,66,12,7,undefined,0.733333333333333,0.0757575757575758,undefined,0,0,0.591836734693878,0,0,0,0,0,12,0,0,0,0,68,0,20,68,0,0,0,1,13,20,31,0
math3\complex\Complex.java,org.apache.commons.math3.complex.Complex,101,10,10,44,44,21,391,252,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0.102272727272727,0.661129568106312,0.891025641025641,0.95,166,0.95,353,0,8,2,0.730232558139535,0.825052854122622,0.676532769556025,0.286363636363636,0.976744186046512,0.976744186046512,-0.342465753424661,0.891025641025641,0,0,0,0,6,5,0,0,0,120,0,58,120,0,0,19,3,37,58,81,0
math3\complex\ComplexField.java,org.apache.commons.math3.complex.ComplexField,6,1,1,6,6,0,23,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,-0.5,0,0,0,0,15,15,6,6,1.2,,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,6,0
math3\complex\ComplexFormat.java,org.apache.commons.math3.complex.ComplexFormat,39,4,4,20,20,26,182,125,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.12,0.0818713450292398,0.41025641025641,0.474358974358974,20,0.461538461538462,172,154,14,2,0.815789473684211,0.790526315789474,0.173684210526316,0.225,0.947368421052632,0.578947368421053,-0.747126436781608,0.397435897435897,0,0,0,0,7,4,0,0,0,75,0,27,75,0,4,0,35,0,27,41,0
math3\complex\ComplexUtils.java,org.apache.commons.math3.complex.ComplexUtils,5,0,0,3,3,3,17,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,5,13,0,0,0,2,3,5,19,0
math3\complex\Quaternion.java,org.apache.commons.math3.complex.Quaternion,36,10,10,29,29,25,195,111,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.155172413793103,0.283068783068783,0.953846153846154,1,94,1,307,208,15,1,0.864285714285714,0.753694581280788,0.332512315270936,0.16551724137931,1,0.928571428571429,-0.452054794520549,0.953846153846154,0,0,0,0,6,5,0,0,0,35,0,11,35,0,0,0,1,0,11,43,0
math3\complex\RootsOfUnity.java,org.apache.commons.math3.complex.RootsOfUnity,15,6,6,6,6,3,85,54,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0.566666666666667,0.4,1,0.527777777777778,1,1,0,1,0,0,0,0,6,0,0,0,0,28,0,9,28,0,0,0,0,0,9,26,0
math3\dfp\BracketingNthOrderBrentSolverDFP.java,org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP,42,6,6,10,10,20,200,151,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.26,0.138888888888889,0.5,1,6,1,33,21,3,1,0.814814814814815,0.604444444444444,0.311111111111111,0.266666666666667,0.888888888888889,0.666666666666667,-0.76,0.5,0,0,0,0,9,4,0,0,0,106,0,65,106,0,4,0,19,0,65,80,0
math3\dfp\Dfp.java,org.apache.commons.math3.dfp.Dfp,354,26,26,70,70,55,1522,1205,0,1,0,10,0,10,70,0,0,0,1,1,0,0,0,0,0,0.0761904761904762,0.490196078431373,0.929411764705882,1,606,1,1261,107,14,1,0.885730211817168,0.866574649183345,0.504761904761905,0.126923076923077,0.985507246376812,0.971014492753623,-0.700740740740742,0.929411764705882,0,0,0,17884.5443484884,3,14,0,1,73,110,0,69,110,20,14,97,16,465,69,78,1
math3\dfp\DfpDec.java,org.apache.commons.math3.dfp.DfpDec,52,26,0,77,19,25,225,157,1,0,1,10,10,0,9,58,10,1,0,0,1,0.12987012987013,0,0,0,0.172932330827068,-0.0261437908496732,0.0277777777777778,0.0277777777777778,41,0,171,171,19,6,undefined,0.714285714285714,0.0818713450292398,undefined,0,0,-0.834862385321101,0,0,1,73,0,2,0,0,0,0,152,133,85,19,0,0,0,8,0,12,91,0
math3\dfp\DfpField.java,org.apache.commons.math3.dfp.DfpField,57,34,34,40,40,24,301,244,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0.05625,-0.00134952766531714,0.0117647058823529,0.0117647058823529,34,0.0117647058823529,746,712,14,10,0.970588235294118,0.894871794871795,0.0487179487179487,0.0536764705882353,0.692307692307692,0.58974358974359,-0.488372093023244,0.0117647058823529,0,0,0,0,2,27,0,0,0,200,0,94,200,1,27,16,43,105,94,77,0
math3\dfp\DfpMath.java,org.apache.commons.math3.dfp.DfpMath,100,1,1,21,21,26,527,423,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.219047619047619,0.0315789473684211,0.622222222222222,0.8,75,0,210,210,21,3,1,0.740952380952381,0.123809523809524,0.0476190476190476,0,0,-0.193798449612403,0,0,0,0,0,2,1,0,0,0,611,0,345,611,0,1,0,44,3,345,82,0
math3\distribution\AbstractIntegerDistribution.java,org.apache.commons.math3.distribution.AbstractIntegerDistribution,24,3,3,9,9,10,101,68,0,1,0,2,0,2,9,0,0,0,6,6,0,0,8,0,8,0.222222222222222,0.107142857142857,0.5,0.6,10,0.3,30,24,6,2,0.916666666666667,0.652777777777778,0.305555555555556,0.185185185185185,0.5,0.375,0,0.3,0,0,0,3909.69210685113,8,1,0,0,6,21,0,7,21,0,1,0,0,4,7,29,0
math3\distribution\AbstractMultivariateRealDistribution.java,org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution,7,2,2,5,5,4,28,20,0,1,0,3,0,3,5,0,0,0,2,2,0,0,2,0,2,0.266666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,6,2,2,1,0.625,0.533333333333333,0.5,0.5,0.75,0.75,0,0.166666666666667,0,0,0,250.844249019231,3,0,0,0,8,3,0,1,3,0,0,0,0,0,1,12,0
math3\distribution\AbstractRealDistribution.java,org.apache.commons.math3.distribution.AbstractRealDistribution,27,5,5,10,10,9,118,76,0,1,0,25,0,25,10,0,0,0,12,12,0,0,17,0,17,0.175,0.0277777777777778,0.238095238095238,0.285714285714286,7,0.285714285714286,39,33,7,3,0.977777777777778,0.716666666666667,0.222222222222222,0.12,0.666666666666667,0.333333333333333,1,0.238095238095238,0,0,0,8376.05760219682,9,1,0,0,13,25,0,8,25,0,1,0,0,7,8,34,0
math3\distribution\BetaDistribution.java,org.apache.commons.math3.distribution.BetaDistribution,24,11,6,25,16,11,93,65,1,0,1,1,1,0,15,9,1,1,0,0,1,0.04,1,1,0,0.1875,0.0571428571428571,0.254545454545455,0.272727272727273,5,0.272727272727273,105,90,10,6,0.888888888888889,0.708333333333333,0.175,0.166666666666667,0.666666666666667,0.533333333333333,1,0.254545454545455,0,0,1,0,7,0,0,0,0,29,2,11,27,0,0,0,0,1,10,81,0
math3\distribution\BinomialDistribution.java,org.apache.commons.math3.distribution.BinomialDistribution,18,6,3,19,11,7,67,43,1,0,1,0,0,0,11,8,0,1,0,0,1,0,1,1,0,0.212121212121212,0.577777777777778,0.75,0.777777777777778,0,0.777777777777778,20,0,3,2,0.566666666666667,0.660606060606061,0.654545454545455,0.484848484848485,0.9,0.8,-0.199999999999999,0.75,0,0,1,0,8,0,0,0,0,21,2,7,19,0,0,0,0,1,6,75,0
math3\distribution\CauchyDistribution.java,org.apache.commons.math3.distribution.CauchyDistribution,21,10,5,25,17,12,81,54,1,0,1,2,2,0,15,8,2,1,0,0,1,0.08,1,1,0,0.205882352941176,0.0166666666666667,0.136363636363636,0.151515151515152,0,0.151515151515152,121,106,11,8,0.9,0.698529411764706,0.132352941176471,0.152941176470588,0.5625,0.375,1,0.136363636363636,0,0,1,0,6,0,0,0,0,14,2,6,12,0,0,0,0,1,5,68,0
math3\distribution\ChiSquaredDistribution.java,org.apache.commons.math3.distribution.ChiSquaredDistribution,14,9,4,23,14,8,54,35,1,0,1,1,1,0,13,9,1,1,0,0,1,0.0434782608695652,1,1,0,0.214285714285714,-0.0256410256410256,0.222222222222222,0.222222222222222,2,0.222222222222222,84,77,10,6,0.942307692307692,0.681318681318681,0.120879120879121,0.125,0.615384615384615,0.461538461538462,1,0.222222222222222,0,0,1,0,3,1,0,0,0,11,2,6,9,0,1,0,0,13,5,87,0
math3\distribution\ExponentialDistribution.java,org.apache.commons.math3.distribution.ExponentialDistribution,25,14,9,23,16,9,116,80,1,0,1,3,3,0,13,7,3,1,0,0,1,0.130434782608696,1,1,0,0.21875,0.0476190476190476,0.318181818181818,0.318181818181818,2,0.318181818181818,104,88,10,6,0.992592592592593,0.6875,0.166666666666667,0.0694444444444444,0.666666666666667,0.533333333333333,1,0.318181818181818,0,0,1,0,8,1,0,0,0,16,2,7,14,1,1,0,0,6,6,60,0
math3\distribution\FDistribution.java,org.apache.commons.math3.distribution.FDistribution,22,12,7,25,16,11,114,70,1,0,1,1,1,0,15,9,1,1,0,0,1,0.04,1,1,0,0.1875,0.00952380952380952,0.236363636363636,0.272727272727273,4,0.272727272727273,110,100,11,6,0.942857142857143,0.708333333333333,0.133333333333333,0.116071428571429,0.666666666666667,0.533333333333333,1,0.236363636363636,0,0,1,0,6,0,0,0,0,26,2,11,24,0,0,0,0,3,10,82,1
math3\distribution\GammaDistribution.java,org.apache.commons.math3.distribution.GammaDistribution,32,15,10,26,18,11,150,100,1,0,1,2,2,0,16,8,2,1,0,0,1,0.0769230769230769,1,1,0,0.166666666666667,0.198529411764706,0.351648351648352,0.395604395604396,0,0.395604395604396,111,69,8,6,0.888235294117647,0.73202614379085,0.287581699346405,0.161111111111111,0.705882352941177,0.705882352941177,1,0.351648351648352,0,0,1,0,6,0,0,0,0,52,2,23,50,1,0,0,0,6,22,85,0
math3\distribution\HypergeometricDistribution.java,org.apache.commons.math3.distribution.HypergeometricDistribution,30,9,6,26,18,21,137,90,1,0,1,0,0,0,18,8,0,1,0,0,1,0,1,1,0,0.277777777777778,0.161764705882353,0.745454545454545,0.818181818181818,43,0.818181818181818,135,117,12,2,0.892156862745098,0.679738562091503,0.254901960784314,0.157407407407407,0.764705882352941,0.705882352941177,1,0.745454545454545,0,0,1,0,8,0,0,0,0,51,2,15,49,0,0,0,0,1,14,72,0
math3\distribution\KolmogorovSmirnovDistribution.java,org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution,31,2,2,7,7,10,114,105,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.321428571428571,0.4,1,1,15,1,11,1,3,1,0.75,0.714285714285714,0.571428571428571,0.357142857142857,1,1,1,1,0,0,0,0,12,0,0,0,0,52,0,21,52,0,0,0,2,0,21,62,0
math3\distribution\LogNormalDistribution.java,org.apache.commons.math3.distribution.LogNormalDistribution,26,12,7,25,19,15,111,71,1,0,1,4,4,0,15,6,4,1,0,0,1,0.16,1,1,0,0.210526315789474,0.143790849673203,0.384615384615385,0.395604395604396,3,0.395604395604396,135,99,10,6,0.880952380952381,0.701754385964912,0.233918128654971,0.165413533834586,0.722222222222222,0.555555555555556,1,0.384615384615385,0,0,2,0,7,0,0,0,0,39,5,17,34,0,0,0,0,0,15,86,0
math3\distribution\MixtureMultivariateRealDistribution.java,org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution,17,4,2,9,6,5,71,63,1,0,1,2,2,0,4,3,2,1,0,0,1,0.222222222222222,0,0,0,0.208333333333333,0.6,1,1,0,1,5,0,2,1,0.3,0.616666666666667,0.733333333333333,0.75,1,1,0,1,0,0,4,0,7,1,0,0,0,26,7,16,19,0,1,0,3,0,12,32,0
math3\distribution\MultivariateNormalDistribution.java,org.apache.commons.math3.distribution.MultivariateNormalDistribution,22,7,5,12,8,7,104,89,1,0,1,1,1,0,7,4,1,1,0,0,1,0.0833333333333333,0,0,0,0.291666666666667,0.19047619047619,0.4,0.4,3,0.4,20,12,2,1,0.8,0.583333333333333,0.392857142857143,0.3,1,1,-0.200000000000001,0.4,0,0,4,0,13,0,0,0,0,55,6,27,49,0,0,0,0,0,23,133,0
math3\distribution\NormalDistribution.java,org.apache.commons.math3.distribution.NormalDistribution,23,12,7,25,19,15,99,62,1,0,1,4,4,0,15,6,4,1,0,0,1,0.16,1,1,0,0.210526315789474,0.0588235294117647,0.351648351648352,0.395604395604396,5,0.395604395604396,150,129,12,6,0.912698412698413,0.701754385964912,0.157894736842105,0.135338345864662,0.722222222222222,0.555555555555556,1,0.351648351648352,0,0,1,0,7,0,0,0,0,20,2,8,18,1,0,0,0,6,7,85,0
math3\distribution\PascalDistribution.java,org.apache.commons.math3.distribution.PascalDistribution,15,6,3,19,11,7,71,44,1,0,1,0,0,0,11,8,0,1,0,0,1,0,1,1,0,0.212121212121212,0.0888888888888889,0.388888888888889,0.416666666666667,4,0.416666666666667,46,37,7,4,0.833333333333333,0.660606060606061,0.254545454545455,0.242424242424242,0.7,0.6,-0.199999999999999,0.388888888888889,0,0,1,0,8,0,0,0,0,23,2,8,21,0,0,0,0,1,7,82,0
math3\distribution\PoissonDistribution.java,org.apache.commons.math3.distribution.PoissonDistribution,35,11,8,23,16,16,172,123,1,0,1,1,1,0,15,7,1,1,0,0,1,0.0434782608695652,1,1,0,0.270833333333333,0.0571428571428571,0.333333333333333,0.333333333333333,4,0.333333333333333,106,92,8,4,0.925,0.625,0.175,0.1328125,0.8,0.533333333333333,-0.515151515151514,0.333333333333333,0,0,1,0,11,2,0,0,0,66,2,30,64,0,2,0,0,2,29,87,0
math3\distribution\SaddlePointExpansion.java,org.apache.commons.math3.distribution.SaddlePointExpansion,12,2,2,4,4,7,104,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.5,-0.333333333333333,0.333333333333333,0.333333333333333,18,0.333333333333333,6,6,4,2,1,0.5,0.333333333333333,0.25,0.333333333333333,0,1,0.333333333333333,0,0,0,0,3,0,0,0,0,16,0,8,16,0,0,0,0,6,8,22,0
math3\distribution\TDistribution.java,org.apache.commons.math3.distribution.TDistribution,20,9,4,23,14,8,92,54,1,0,1,1,1,0,13,9,1,1,0,0,1,0.0434782608695652,1,1,0,0.214285714285714,-0.0256410256410256,0.222222222222222,0.222222222222222,2,0.222222222222222,84,77,10,6,0.942307692307692,0.681318681318681,0.120879120879121,0.125,0.615384615384615,0.461538461538462,1,0.222222222222222,0,0,1,0,7,0,0,0,0,22,2,10,20,0,0,0,0,12,9,79,0
math3\distribution\TriangularDistribution.java,org.apache.commons.math3.distribution.TriangularDistribution,29,10,5,22,14,10,118,76,1,0,1,2,2,0,12,8,2,1,0,0,1,0.0909090909090909,1,1,0,0.214285714285714,0.282051282051282,0.454545454545455,0.509090909090909,0,0.509090909090909,57,23,5,4,0.723076923076923,0.681318681318681,0.384615384615385,0.328571428571429,0.769230769230769,0.692307692307692,1,0.454545454545455,0,0,1,0,7,0,0,0,0,33,2,11,31,0,0,0,0,0,10,57,0
math3\distribution\UniformIntegerDistribution.java,org.apache.commons.math3.distribution.UniformIntegerDistribution,14,6,3,17,10,7,59,37,1,0,1,1,1,0,9,7,1,1,0,0,1,0.0588235294117647,1,1,0,0.25,0.527777777777778,0.714285714285714,0.75,0,0.75,18,0,3,2,0.592592592592593,0.633333333333333,0.622222222222222,0.466666666666667,0.888888888888889,0.777777777777778,1,0.714285714285714,0,0,1,0,5,0,0,0,0,10,2,4,8,0,0,0,0,0,3,46,0
math3\distribution\UniformRealDistribution.java,org.apache.commons.math3.distribution.UniformRealDistribution,19,10,5,23,15,11,79,49,1,0,1,2,2,0,13,8,2,1,0,0,1,0.0869565217391304,1,1,0,0.2,0.186813186813187,0.444444444444444,0.466666666666667,0,0.466666666666667,77,49,7,4,0.828571428571429,0.695238095238095,0.295238095238095,0.226666666666667,0.785714285714286,0.571428571428571,1,0.444444444444444,0,0,1,0,4,0,0,0,0,8,2,3,6,0,0,0,0,0,2,55,1
math3\distribution\WeibullDistribution.java,org.apache.commons.math3.distribution.WeibullDistribution,27,14,9,26,18,12,120,81,1,0,1,2,2,0,16,8,2,1,0,0,1,0.0769230769230769,1,1,0,0.194444444444444,0.0514705882352941,0.303030303030303,0.318181818181818,7,0.318181818181818,138,123,12,6,0.947712418300654,0.709150326797386,0.156862745098039,0.104938271604938,0.705882352941177,0.588235294117647,1,0.303030303030303,0,0,1,0,7,0,0,0,0,36,2,15,34,0,0,0,0,1,14,71,0
math3\distribution\ZipfDistribution.java,org.apache.commons.math3.distribution.ZipfDistribution,22,10,7,22,14,9,93,68,1,0,1,0,0,0,14,8,0,1,0,0,1,0,1,1,0,0.214285714285714,0.102564102564103,0.527777777777778,0.583333333333333,31,0.583333333333333,82,73,10,3,0.945054945054945,0.666666666666667,0.230769230769231,0.122448979591837,0.769230769230769,0.692307692307692,-0.333333333333331,0.527777777777778,0,0,1,0,5,0,0,0,0,15,2,6,13,0,0,0,0,1,5,52,0
math3\exception\ConvergenceException.java,org.apache.commons.math3.exception.ConvergenceException,2,3,1,8,2,2,10,6,2,1,2,0,0,0,2,6,0,2,1,1,1,0,0,0,0,0.5,1,undefined,undefined,0,undefined,1,1,2,1,2,0,1,0,0,0,0,undefined,0,0,1,43.8703741347442,3,0,0,0,2,4,1,2,3,0,0,1,0,12,1,15,0
math3\exception\DimensionMismatchException.java,org.apache.commons.math3.exception.DimensionMismatchException,3,6,2,9,3,5,17,10,3,1,3,0,0,0,3,6,0,3,2,2,1,0,0,0,0,0.5,0,1,1,0,1,2,1,2,1,1,0.333333333333333,0.666666666666667,0.333333333333333,1,0.5,0,1,0,0,1,141.362946692429,2,0,0,0,2,4,4,1,0,0,0,0,0,177,0,16,0
math3\exception\MathArithmeticException.java,org.apache.commons.math3.exception.MathArithmeticException,5,2,2,5,5,2,25,15,1,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0.2,1,1,1,0,1,0,0,1,1,0.625,0.6,1,0.5,1,1,0,1,0,0,0,0,3,1,0,0,0,12,0,6,12,0,1,4,3,55,6,12,0
math3\exception\MathIllegalArgumentException.java,org.apache.commons.math3.exception.MathIllegalArgumentException,4,2,2,4,4,2,21,12,1,3,1,0,0,0,4,0,0,1,16,30,1,0,0,0,0,0.25,1,1,1,0,1,0,0,1,1,0.666666666666667,0.5,1,0.5,1,1,0,1,0,0,0,2229.4917202992,2,1,0,0,16,7,0,4,7,0,1,1,3,60,4,11,0
math3\exception\MathIllegalNumberException.java,org.apache.commons.math3.exception.MathIllegalNumberException,2,4,2,6,2,3,13,8,2,2,2,0,0,0,2,4,0,2,8,13,1,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,1,0,1,0.5,1,1,0,1,0,0,1,651.3,1,1,0,0,8,3,3,1,0,0,1,0,2,0,0,13,0
math3\exception\MathIllegalStateException.java,org.apache.commons.math3.exception.MathIllegalStateException,6,2,2,6,6,5,31,18,1,2,1,0,0,0,6,0,0,1,7,9,1,0,0,0,0,0.277777777777778,0.6,1,1,0,1,5,0,2,1,0.7,0.533333333333333,0.733333333333333,0.416666666666667,1,1,-1,1,0,0,0,1134.24806530298,3,1,0,0,11,12,0,6,12,0,1,1,4,18,6,13,0
math3\exception\MathInternalError.java,org.apache.commons.math3.exception.MathInternalError,3,4,2,9,3,3,13,9,2,0,2,0,0,0,3,6,0,2,0,0,1,0,0,0,0,0.333333333333333,-1,undefined,undefined,0,undefined,2,1,2,2,1,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,undefined,0,0,3,0,3,1,0,0,0,11,8,4,3,0,1,0,1,14,1,16,0
math3\exception\MathParseException.java,org.apache.commons.math3.exception.MathParseException,2,3,1,8,2,5,15,6,2,0,2,0,0,0,2,6,0,2,0,0,1,0,0,0,0,0.833333333333333,0,undefined,undefined,0,undefined,1,1,2,2,2,0.666666666666667,0,0,0,0,0,undefined,0,0,2,0,2,0,0,0,0,8,2,4,6,0,0,0,3,8,2,15,0
math3\exception\MathRuntimeException.java,org.apache.commons.math3.exception.MathRuntimeException,4,2,2,4,4,2,21,12,1,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0.25,1,1,1,0,1,0,0,1,1,0.666666666666667,0.5,1,0.5,1,1,0,1,0,0,0,0,2,1,0,0,0,7,0,4,7,0,1,0,3,0,4,11,0
math3\exception\MathUnsupportedOperationException.java,org.apache.commons.math3.exception.MathUnsupportedOperationException,5,2,2,5,5,2,24,14,1,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0.2,0.5,1,1,0,1,4,0,2,1,0.75,0.6,0.7,0.4,1,1,0,1,0,0,0,0,3,1,0,0,0,7,0,4,7,0,1,0,3,9,4,12,0
math3\exception\MaxCountExceededException.java,org.apache.commons.math3.exception.MaxCountExceededException,3,4,2,9,3,4,16,10,2,1,2,0,0,0,3,6,0,2,1,1,1,0,0,0,0,0.444444444444444,0,1,1,0,1,2,1,2,1,1,0.333333333333333,0.666666666666667,0.333333333333333,1,0.5,0,1,0,0,1,77.6740242501324,3,1,0,0,1,4,1,2,3,0,1,8,3,11,1,16,0
math3\exception\MultiDimensionMismatchException.java,org.apache.commons.math3.exception.MultiDimensionMismatchException,6,5,3,10,6,7,28,18,2,1,2,0,0,0,6,4,0,2,1,1,1,0,0,0,0,0.277777777777778,0.2,0.333333333333333,0.333333333333333,0,0.333333333333333,9,3,2,1,0.8,0.533333333333333,0.466666666666667,0.333333333333333,1,0.8,-1,0.333333333333333,0,0,1,158.818828503693,2,2,0,0,5,3,3,1,0,0,2,0,6,0,0,17,0
math3\exception\NoBracketingException.java,org.apache.commons.math3.exception.NoBracketingException,6,7,5,10,6,10,33,22,2,0,2,0,0,0,6,4,0,2,0,0,1,0,0,0,0,0.222222222222222,0,0,0,0,0,11,7,2,1,0.88,0.6,0.333333333333333,0.266666666666667,1,0.8,0,0,0,0,1,0,2,0,0,0,0,3,3,1,0,0,0,0,0,8,0,17,0
math3\exception\NoDataException.java,org.apache.commons.math3.exception.NoDataException,2,3,1,6,2,1,9,6,2,0,2,0,0,0,2,4,0,2,0,0,1,0,0,0,0,0.5,1,undefined,undefined,0,undefined,1,1,2,1,2,0,1,0,0,0,0,undefined,0,0,1,0,2,0,0,0,0,3,3,1,0,0,0,0,0,46,0,13,0
math3\exception\NonMonotonicSequenceException.java,org.apache.commons.math3.exception.NonMonotonicSequenceException,9,9,5,12,6,8,42,22,3,0,3,0,0,0,6,6,0,3,0,0,1,0,0,0,0,0.25,0,0,0,0,0,11,7,2,1,0.88,0.566666666666667,0.333333333333333,0.266666666666667,1,0.8,-1,0,0,0,1,0,3,2,0,0,0,4,4,1,0,0,2,0,7,1,0,19,0
math3\exception\NotANumberException.java,org.apache.commons.math3.exception.NotANumberException,1,5,1,7,1,0,6,4,3,0,3,0,0,0,1,6,0,3,0,0,1,0,0,0,0,,1,undefined,undefined,0,undefined,0,0,1,1,0,,1,0,0,0,,undefined,0,0,1,0,1,0,0,0,0,4,4,1,0,0,0,0,0,2,0,14,0
