"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math.optimization.univariate",93.8,18.2,6.4,23.2,0.7899567098,0.2,0.4,11.4,4.8,13,0.6255122654,0.4,0.2,0.6732142858,0.7777777776,0.6798534798,0.6731340996,0.9,0.7,65.2,3.6,14.2,79.4,0.7503016592,0.0479638008,0.1374811464,0.8877828054,156,30,9,38,0.9,1,1,30,9,29,0.9,1,1,1,1,1,1,1,1,144,15,43,144,1,0.220588235,0.411764706,1,469,91,32,116,3.949783549,1,2,57,24,65,3.127561327,2,1,3.366071429,3.888888888,3.399267399,3.365670498,4.5,3.5,326,18,71,397,3.751508296,0.239819004,0.687405732,4.438914027,3
"org.apache.commons.math.random",76.6,15.9,3.05,29,0.6509745182,0.8,0.4,4.3,1.4,20.1,0.2213836743,0.65,0.35,0.42506872855,0.49716614905,0.52577697855,0.3742056795,0.35,0.36666666665,21.75,4.9,4.2,25.95,0.37791934245,0.0798642507,0.03528209725,0.4132014397,417,96,22,77,2,2,6,26,18,50,0.982142857,2,6,1.166666667,1,1,1,1,1,115,69,39,154,1,1.232142857,0.160714286,1,1532,318,61,580,13.019490364,16,8,86,28,402,4.427673486,13,7,8.501374571,9.943322981,10.515539571,7.48411359,7,7.333333333,435,98,84,519,7.558386849,1.597285014,0.705641945,8.264028794,0
"org.apache.commons.math.special",74.6666666666667,14,2.66666666666667,22,NA,0,0,2.33333333333333,0,8.33333333333333,0,0,0,0.213888889,0,0.363416776333333,0,0,0,6.66666666666667,5,13,19.6666666666667,0.178464055666667,0.0461874083333333,0.190912499666667,0.369376555333333,127,23,3,23,NA,0,0,6,0,9,0,0,0,0.6,0,0.409090909,0,0,0,8,11,19,27,0.4,0.086614173,0.246753247,0.6,224,42,8,66,NA,0,0,7,0,25,0,0,0,0.641666667,0,1.090250329,0,0,0,20,15,39,59,0.535392167,0.138562225,0.572737499,1.108129666,0
"org.apache.commons.math.stat",175,44.5,10.5,59.5,0.8876373625,0,0,6,2.5,22.5,0.022026973,0,0,0.133080808,0.211111111,0.3028673835,0.012058894,0,0,12,17.5,10,22,0.080491364,0.090654586,0.0570769285,0.137568292,209,54,17,89,0.953846154,0,0,7,4,40,0.042207792,0,0,0.138888889,0.222222222,0.444444444,0.023172906,0,0,20,29,12,28,0.141843972,0.138755981,0.057416268,0.19858156,350,89,21,119,1.775274725,0,0,12,5,45,0.044053946,0,0,0.266161616,0.422222222,0.605734767,0.024117788,0,0,24,35,20,44,0.160982728,0.181309172,0.114153857,0.275136584,0
"org.apache.commons.math.stat.clustering",107.333333333333,25.6666666666667,3.33333333333333,15,0.768518518666667,0,0,13,2.33333333333333,8,0.00925925933333333,0,0,0.228070175333333,0.233333333333333,0.265656565666667,0.00520833333333333,0,0,56.6666666666667,1.33333333333333,10,66.6666666666667,0.234159779666667,0.005509642,0.0453212476666667,0.279481027333333,242,56,9,32,0.777777778,0,0,39,7,23,0.027777778,0,0,0.684210526,0.7,0.696969697,0.015625,0,0,170,4,29,199,0.702479339,0.016528926,0.119834711,0.82231405,322,77,10,45,2.305555556,0,0,39,7,24,0.027777778,0,0,0.684210526,0.7,0.796969697,0.015625,0,0,170,4,30,200,0.702479339,0.016528926,0.135963743,0.838443082,1
"org.apache.commons.math.stat.correlation",84,20,10,51.6666666666667,0.698717948666667,0,0,1,2,12.3333333333333,0,0,0,0.0526973026666667,0.162962963,0.233793103333333,0,0,0,5.66666666666667,5.33333333333333,3.66666666666667,9.33333333333333,0.076824075,0.0702881273333333,0.037590596,0.114414671,114,27,14,57,0.846153846,0,0,1,4,14,0,0,0,0.076923077,0.266666667,0.24137931,0,0,0,6,6,8,13,0.117647059,0.098039216,0.070175439,0.137254902,252,60,30,155,2.096153846,0,0,3,6,37,0,0,0,0.158091908,0.488888889,0.70137931,0,0,0,17,16,11,28,0.230472225,0.210864382,0.112771788,0.343244013,1
"org.apache.commons.math.stat.descriptive",151.1,33.8,7,70.4,NA,0.4,2,1.2,2.1,13.9,0.0651929721,0,0,0.0423160172,0.315464519,0.2672413847,0.0396980373,0,0,5.7,2.9,9,14.7,0.0565983254,0.0203342273,0.063247406,0.1198457314,290,65,17,118,NA,1,13,9,5,23,0.636363636,0,0,0.321428571,0.714285714,0.695652174,0.388888889,0,0,23,10,33,37,0.270588235,0.082352941,0.164705882,0.435294118,1511,338,70,704,NA,4,20,12,21,139,0.651929721,0,0,0.423160172,3.15464519,2.672413847,0.396980373,0,0,57,29,90,147,0.565983254,0.203342273,0.63247406,1.198457314,1
"org.apache.commons.math.stat.descriptive.moment",77.1538461538462,16.7692307692308,4.30769230769231,58,0.666955960846154,2.07692307692308,0.230769230769231,0.153846153846154,2.15384615384615,22.3846153846154,0,0,0,0.00862470861538461,0.421886447,0.377344833846154,0,0,0,10.4615384615385,0.307692307692308,2.92307692307692,13.3846153846154,0.127475713923077,0.00393445730769231,0.0422626719230769,0.169738385615385,174,44,9,86,0.8625,5,1,1,4,29,0,0,0,0.066666667,0.666666667,0.5,0,0,0,90,2,10,90,1,0.020408163,0.12244898,1,1003,218,56,754,8.670427491,27,3,2,28,291,0,0,0,0.112121212,5.484523811,4.90548284,0,0,0,136,4,38,174,1.657184281,0.051147945,0.549414735,2.206599013,1
"org.apache.commons.math.stat.descriptive.rank",79.75,18.5,2.25,47,1.0791666665,1.75,0.25,7,2,26,0.00277777775,0,0,0.1555555555,0.50000000025,0.5452462605,0.00146198825,0,0,33.25,0.5,3.25,36.5,0.19556523275,0.0025773195,0.02279594725,0.2183611805,194,44,5,50,2,2,1,28,4,27,0.011111111,0,0,0.622222222,0.666666667,0.613636364,0.005847953,0,0,125,2,11,136,0.644329897,0.010309278,0.056701031,0.701030928,319,74,9,188,4.316666666,7,1,28,8,104,0.011111111,0,0,0.622222222,2.000000001,2.180985042,0.005847953,0,0,133,2,13,146,0.782260931,0.010309278,0.091183789,0.873444722,0
"org.apache.commons.math.stat.descriptive.summary",61,13,2.5,52.25,0.7375,2,0,1,2.5,26.25,0.01041666675,0,0,0.0729166665,0.7083333335,0.49283203825,0.006097561,0,0,4,4,5.75,9.75,0.0664488015,0.0664488015,0.094090414,0.160539216,68,15,3,55,0.766666667,2,0,1,3,28,0.041666667,0,0,0.083333333,0.75,0.509433962,0.024390244,0,0,4,4,7,11,0.074074074,0.074074074,0.102941176,0.166666667,244,52,10,209,2.95,8,0,4,10,105,0.041666667,0,0,0.291666666,2.833333334,1.971328153,0.024390244,0,0,16,16,23,39,0.265795206,0.265795206,0.376361656,0.642156864,0
"org.apache.commons.math.stat.inference",137.166666666667,27.6666666666667,8.66666666666667,43,NA,0,0,8,3.83333333333333,22,0.393402777833333,0,0,0.3864379085,0.488888888833333,0.457095464333333,0.490168128666667,0.333333333333333,0.333333333333333,30.3333333333333,10.3333333333333,20.6666666666667,51,0.343849542833333,0.0577346431666667,0.117126660666667,0.4609762035,215,50,11,67,NA,0,0,25,6,52,0.9375,0,0,1,1,1,1,1,1,105,27,49,105,1,0.182432432,0.243243243,1,823,166,52,258,NA,0,0,48,23,132,2.360416667,0,0,2.318627451,2.933333333,2.742572786,2.941008772,2,2,182,62,124,306,2.063097257,0.346407859,0.702759964,2.765857221,0
"org.apache.commons.math.stat.ranking",74.6666666666667,16.6666666666667,3.33333333333333,10.3333333333333,1.56444444433333,0,0,0,0.333333333333333,1.66666666666667,0,0,0,0,0.037037037,0.0595238096666667,0,0,0,0,0,1.33333333333333,1.33333333333333,0,0,0.00631911533333333,0.00631911533333333,211,46,8,27,2,0,0,0,1,5,0,0,0,0,0.111111111,0.178571429,0,0,0,0,0,4,4,0,0,0.018957346,0.018957346,224,50,10,31,4.693333333,0,0,0,1,5,0,0,0,0,0.111111111,0.178571429,0,0,0,0,0,4,4,0,0,0.018957346,0.018957346,0
"org.apache.commons.math.stat.regression",200.714285714286,42.1428571428571,6,46.2857142857143,0.655658866857143,0.571428571428571,0.285714285714286,31.1428571428571,2.42857142857143,26.5714285714286,0.263600258714286,0.285714285714286,0,0.543480066428571,0.553174603142857,0.669200244142857,0.451298939857143,0.428571428571429,0.428571428571429,154,2,3.85714285714286,157.857142857143,0.543361715428571,0.0195652174285714,0.0285147424285714,0.571876457857143,801,151,11,89,0.866071429,2,2,151,5,47,0.866071429,2,0,1,1,1,1,1,1,801,8,13,801,1,0.086956522,0.08125,1,1405,295,42,324,4.589612068,4,2,218,17,186,1.845201811,2,0,3.804360465,3.872222222,4.684401709,3.159092579,3,3,1078,14,27,1105,3.803532008,0.136956522,0.199603197,4.003135205,0
"org.apache.commons.math.transform",164.75,24,6.75,42.5,NA,0,0,0,1.75,10.5,0.018115942,0,0,0,0.22222222225,0.19737704925,0.009469697,0,0,0.25,3,13.25,13.5,0.00058962275,0.00707547175,0.08544462275,0.0860342455,424,53,8,60,NA,0,0,0,2,14,0.072463768,0,0,0,0.25,0.28,0.037878788,0,0,1,12,32,33,0.002358491,0.028301887,0.111111111,0.111111111,659,96,27,170,NA,0,0,0,7,42,0.072463768,0,0,0,0.888888889,0.789508197,0.037878788,0,0,1,12,53,54,0.002358491,0.028301887,0.341778491,0.344136982,0
"org.apache.commons.math.util",356.285714285714,71.8571428571429,3.21428571428571,31.2857142857143,NA,0,0,36.9285714285714,2.07142857142857,14.7142857142857,0.259817293,0.0714285714285714,0.214285714285714,0.331939347571429,0.486224489785714,0.405295444785714,0.369256945071429,0.357142857142857,0.5,212.714285714286,8.5,13.8571428571429,226.571428571429,0.342829321428571,0.0216588993571429,0.0511019852142857,0.393931306714286,2298,398,13,127,NA,0,0,398,12,81,1.142857143,1,3,1,1,1,1.142857143,1,3,2298,84,122,2298,1,0.075,0.1875,1,4988,1006,45,438,NA,0,0,517,29,206,3.637442102,1,3,4.647150866,6.807142857,5.674136227,5.169597231,5,7,2978,119,194,3172,4.7996105,0.303224591,0.715427793,5.515038294,3
