"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math.linear.decomposition",224.909090909091,35.6363636363636,3.81818181818182,25.1818181818182,0.493537415,0.909090909090909,0,35.6363636363636,3.81818181818182,25.1818181818182,0.493537415,0.909090909090909,0,1,1,1,1,1,1,224.909090909091,0,0,224.909090909091,1,0,0,1,1159,188,10,58,0.907142857,3,0,188,10,58,0.907142857,3,0,1,1,1,1,1,1,1159,0,0,1159,1,0,0,1,2474,392,42,277,5.428911565,10,0,392,42,277,5.428911565,10,0,11,11,11,11,11,11,2474,0,0,2474,11,0,0,11,1
"org.apache.commons.math.ode",62.8,12,2.4,14,1.2283333332,0.8,0.6,12,2.4,14,1.2283333332,0.8,0.6,1,1,1,1,1,1,62.8,0,0,62.8,1,0,0,1,161,34,7,28,2,2,3,34,7,28,2,2,3,1,1,1,1,1,1,161,0,0,161,1,0,0,1,314,60,12,70,6.141666666,4,3,60,12,70,6.141666666,4,3,5,5,5,5,5,5,314,0,0,314,5,0,0,5,0
"org.apache.commons.math.ode.events",85.6666666666667,19,5.33333333333333,24,1.15961538466667,0.666666666666667,0,19,5.33333333333333,24,1.15961538466667,0.666666666666667,0,1,1,1,1,1,1,85.6666666666667,0,0,85.6666666666667,1,0,0,1,141,31,9,33,2,2,0,31,9,33,2,2,0,1,1,1,1,1,1,141,0,0,141,1,0,0,1,257,57,16,72,3.478846154,2,0,57,16,72,3.478846154,2,0,3,3,3,3,3,3,257,0,0,257,3,0,0,3,0
"org.apache.commons.math.ode.nonstiff",98.9642857142857,16.6428571428571,3.28571428571429,57.8928571428571,0.723974338,1.89285714285714,0.785714285714286,16.6428571428571,3.28571428571429,57.8928571428571,0.723974338,1.89285714285714,0.785714285714286,1,1,1,1,1,1,98.9642857142857,0,0,98.9642857142857,1,0,0,1,538,115,12,116,1.333333333,3,8,115,12,116,1.333333333,3,8,1,1,1,1,1,1,538,0,0,538,1,0,0,1,2771,466,92,1621,20.271281464,53,22,466,92,1621,20.271281464,53,22,28,28,28,28,28,28,2771,0,0,2771,28,0,0,28,0
"org.apache.commons.math.ode.sampling",64,12.25,2,15.25,0.9327050265,0.25,1,12.25,2,15.25,0.9327050265,0.25,1,1,1,1,1,1,1,64,0,0,64,1,0,0,1,154,28,3,29,1.166666667,1,4,28,3,29,1.166666667,1,4,1,1,1,1,1,1,154,0,0,154,1,0,0,1,256,49,8,61,3.730820106,1,4,49,8,61,3.730820106,1,4,4,4,4,4,4,4,256,0,0,256,4,0,0,4,0
"org.apache.commons.math.optimization",48.6923076923077,9.38461538461539,3.30769230769231,10.0769230769231,0.895811711538462,0.230769230769231,0.153846153846154,9.38461538461539,3.30769230769231,10.0769230769231,0.895811711538462,0.230769230769231,0.153846153846154,1,1,1,1,1,1,48.6923076923077,0,0,48.6923076923077,1,0,0,1,106,26,8,24,2,3,2,26,8,24,2,3,2,1,1,1,1,1,1,106,0,0,106,1,0,0,1,633,122,43,131,11.64555225,3,2,122,43,131,11.64555225,3,2,13,13,13,13,13,13,633,0,0,633,13,0,0,13,0
"org.apache.commons.math.optimization.direct",108.666666666667,23,5,27.6666666666667,0.616666666666667,0.666666666666667,0.666666666666667,23,5,27.6666666666667,0.616666666666667,0.666666666666667,0.666666666666667,1,1,1,1,1,1,108.666666666667,0,0,108.666666666667,1,0,0,1,182,41,9,29,0.883333333,1,2,41,9,29,0.883333333,1,2,1,1,1,1,1,1,182,0,0,182,1,0,0,1,326,69,15,83,1.85,2,2,69,15,83,1.85,2,2,3,3,3,3,3,3,326,0,0,326,3,0,0,3,0
"org.apache.commons.math.optimization.general",146.666666666667,30.8333333333333,8.5,30.5,1.06645315333333,0.5,0.5,30.8333333333333,8.5,30.5,1.06645315333333,0.5,0.5,1,1,1,1,1,1,146.666666666667,0,0,146.666666666667,1,0,0,1,450,97,14,52,2,1,2,97,14,52,2,1,2,1,1,1,1,1,1,450,0,0,450,1,0,0,1,880,185,51,183,6.39871892,3,3,185,51,183,6.39871892,3,3,6,6,6,6,6,6,880,0,0,880,6,0,0,6,0
"org.apache.commons.math.optimization.linear",57.25,15,3.125,23.875,0.634259259375,1.125,0.125,15,3.125,23.875,0.634259259375,1.125,0.125,1,1,1,1,1,1,57.25,0,0,57.25,1,0,0,1,216,61,8,69,1,4,1,61,8,69,1,4,1,1,1,1,1,1,1,216,0,0,216,1,0,0,1,458,120,25,191,5.074074075,9,1,120,25,191,5.074074075,9,1,8,8,8,8,8,8,458,0,0,458,8,0,0,8,2
"org.apache.commons.math.optimization.univariate",73.5,15,2.5,23.5,0.9583333335,1.5,0.5,15,2.5,23.5,0.9583333335,1.5,0.5,1,1,1,1,1,1,73.5,0,0,73.5,1,0,0,1,107,22,4,26,1.166666667,2,1,22,4,26,1.166666667,2,1,1,1,1,1,1,1,107,0,0,107,1,0,0,1,147,30,5,47,1.916666667,3,1,30,5,47,1.916666667,3,1,2,2,2,2,2,2,147,0,0,147,2,0,0,2,0
"org.apache.commons.math.random",89.1,20.1,2.5,13.3,NA,0.2,0,4.1,1,2.8,0.3611461366,0,0,0.4182894737,0.4242857143,0.4157603687,0.4336058927,0.4,0.4,20.1,0.8,3.2,23.3,0.4532799174,0.0034632035,0.0152037241,0.4684836416,241,58,9,34,NA,1,0,25,5,16,1,0,0,1,1,1,1,1,1,119,8,21,119,1,0.034632035,0.090909091,1,891,201,25,133,NA,2,0,41,10,28,3.611461366,0,0,4.182894737,4.242857143,4.157603687,4.336058927,4,4,201,8,32,233,4.532799174,0.034632035,0.152037241,4.684836416,0
"org.apache.commons.math.special",65.6666666666667,9.66666666666667,2.66666666666667,15,1.30555555566667,0,0,0,0,5.66666666666667,0.772222222333333,0,0,0,0,0.356372549,0.276811594333333,0,0,1.66666666666667,0.333333333333333,1,2.66666666666667,0.0407794516666667,0.003003003,0.010572216,0.0513516676666667,111,16,3,16,2,0,0,0,0,6,2,0,0,0,0,0.4,0.666666667,0,0,2,1,2,4,0.076923077,0.009009009,0.018018018,0.076923077,197,29,8,45,3.916666667,0,0,0,0,17,2.316666667,0,0,0,0,1.069117647,0.830434783,0,0,5,1,3,8,0.122338355,0.009009009,0.031716648,0.154055003,0
"org.apache.commons.math.stat",149,38,6.5,37.5,0.9086923075,0,0,0,0,0.5,0,0,0,0,0,0.0102040815,0,0,0,0.5,0,10,10.5,0.002857143,0,0.057142857,0.06,175,46,12,48,0.952,0,0,0,0,1,0,0,0,0,0,0.020408163,0,0,0,1,0,20,21,0.005714286,0,0.114285714,0.12,298,76,13,75,1.817384615,0,0,0,0,1,0,0,0,0,0,0.020408163,0,0,0,1,0,20,21,0.005714286,0,0.114285714,0.12,2
"org.apache.commons.math.stat.correlation",92.5,20.5,7.5,39.5,0.638888889,0,0,20.5,7.5,39.5,0.638888889,0,0,1,1,1,1,1,1,92.5,0,0,92.5,1,0,0,1,111,25,9,41,0.777777778,0,0,25,9,41,0.777777778,0,0,1,1,1,1,1,1,111,0,0,111,1,0,0,1,185,41,15,79,1.277777778,0,0,41,15,79,1.277777778,0,0,2,2,2,2,2,2,185,0,0,185,2,0,0,2,0
"org.apache.commons.math.stat.descriptive",132.333333333333,32.1111111111111,5,57,1.02489403555556,0.444444444444444,2,23.1111111111111,3.11111111111111,45.6666666666667,0.494135899666667,0.333333333333333,0.111111111111111,0.599410833888889,0.523809523777778,0.583597883555556,0.467623912,0.444444444444444,0.444444444444444,102.111111111111,2.33333333333333,6.44444444444444,108.555555555556,0.617093856333333,0.008793173,0.0247554247777778,0.641849281111111,282,63,13,104,1.333333333,1,13,49,13,104,1.071428571,1,1,1,1,1,1,1,1,241,12,33,255,1,0.042553191,0.134146341,1,1191,289,45,513,9.22404632,4,18,208,28,411,4.447223097,3,1,5.394697505,4.714285714,5.252380952,4.208615208,4,4,919,21,58,977,5.553844707,0.079138557,0.222798823,5.77664353,0
"org.apache.commons.math.stat.descriptive.moment",57.25,13.6666666666667,1.91666666666667,33.5,0.6561135915,2.16666666666667,0.25,4.75,0.583333333333333,9.83333333333333,0.144325842166667,0,0,0.389185049,0.208333333333333,0.369459817583333,0.19494176075,0.166666666666667,0.166666666666667,19.0833333333333,0.166666666666667,0.833333333333333,19.9166666666667,0.3975313805,0.00144927533333333,0.00996571016666667,0.407497090666667,115,31,5,58,0.75,5,1,12,3,14,0.666666667,0,0,1,1,1,1,1,1,49,2,4,49,1,0.017391304,0.049382716,1,687,164,23,402,7.873363098,26,3,57,7,118,1.731910106,0,0,4.670220588,2.5,4.433517811,2.339301129,2,2,229,2,10,239,4.770376566,0.017391304,0.119588522,4.889965088,0
"org.apache.commons.math.stat.descriptive.rank",43.25,11.5,0,19,1.07638888875,1.75,0.25,2.5,0,4.75,0.527777778,0,0,0.22745098025,0,0.244362745,0.18253825925,0,0,9.5,0,0,9.5,0.24682708875,0,0,0.24682708875,67,16,0,23,2,2,1,3,0,5,2,0,0,0.333333333,0,0.294117647,0.666666667,0,0,12,0,0,12,0.333333333,0,0,0.333333333,173,46,0,76,4.305555555,7,1,10,0,19,2.111111112,0,0,0.909803921,0,0.97745098,0.730153037,0,0,38,0,0,38,0.987308355,0,0,0.987308355,0
"org.apache.commons.math.stat.descriptive.summary",49,12,0,23,0.6979166665,2,0,3,0,5,0.047916667,0,0,0.230769231,0,0.208333333,0.028292683,0,0,12,0,0,12,0.244897959,0,0,0.244897959,49,12,0,23,0.708333333,2,0,3,0,5,0.066666667,0,0,0.230769231,0,0.208333333,0.04,0,0,12,0,0,12,0.244897959,0,0,0.244897959,196,48,0,92,2.791666666,8,0,12,0,20,0.191666668,0,0,0.923076924,0,0.833333332,0.113170732,0,0,48,0,0,48,0.979591836,0,0,0.979591836,0
"org.apache.commons.math.stat.inference",173.5,38,6.5,34,NA,0,0,9.5,2.75,10,NA,0,0,0.393543956,0.35,0.415521978,0.323200646,0.25,0.25,53.25,4.75,5.75,59,0.4263967745,0.02156981425,0.0262997135,0.4526964875,236,51,9,51,NA,0,0,15,7,17,NA,0,0,1,1,1,1,1,1,87,11,12,96,1,0.052380952,0.050847458,1,694,152,26,136,NA,0,0,38,11,40,NA,0,0,1.574175824,1.4,1.662087912,1.292802584,1,1,213,19,23,236,1.705587098,0.086279257,0.105198854,1.81078595,0
"org.apache.commons.math.stat.regression",91.75,22.5,4.25,37.75,0.72884615375,0.5,0.5,14.5,3,30.75,0.5267837235,0.5,0.5,0.8035714285,0.75,0.7734375,0.75513285025,0.75,0.75,61,1.75,1.75,62.75,0.81475903625,0.01054216875,0.01054216875,0.82530120475,166,41,6,48,0.846153846,1,2,23,6,48,0.8,1,2,1,1,1,1,1,1,82,7,7,82,1,0.042168675,0.042168675,1,367,90,17,151,2.915384615,2,2,58,12,123,2.107134894,2,2,3.214285714,3,3.09375,3.020531401,3,3,244,7,7,251,3.259036145,0.042168675,0.042168675,3.301204819,0
"org.apache.commons.math.transform",169.75,24,5,34,1.07548309175,0,0,24,5,34,1.07548309175,0,0,1,1,1,1,1,1,169.75,0,0,169.75,1,0,0,1,441,53,6,48,1.166666667,0,0,53,6,48,1.166666667,0,0,1,1,1,1,1,1,441,0,0,441,1,0,0,1,679,96,20,136,4.301932367,0,0,96,20,136,4.301932367,0,0,4,4,4,4,4,4,679,0,0,679,4,0,0,4,0
"org.apache.commons.math.util",191.571428571429,46.2857142857143,1.42857142857143,21.5714285714286,0.784676892714286,0.142857142857143,0.428571428571429,21.1428571428571,0.714285714285714,10.2857142857143,0.292445503142857,0.142857142857143,0.428571428571429,0.372039072,0.5,0.499009059285714,0.289222365714286,0.285714285714286,0.285714285714286,101.857142857143,1,12,113.857142857143,0.401444576714286,0.003056604,0.0805136771428571,0.481958253857143,522,161,3,48,1.142857143,1,3,63,1,30,1.142857143,1,3,1,1,1,1,1,1,293,6,37,293,1,0.019480519,0.2,1,1341,324,10,151,5.492738249,1,3,148,5,72,2.047118522,1,3,2.604273504,3.5,3.493063415,2.02455656,2,2,713,7,84,797,2.810112037,0.021396228,0.56359574,3.373707777,3
