relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang\ArrayUtils.java,org.apache.commons.lang.ArrayUtils,1576,479,22,284,0.985344828,1,0,0,0,3,0,0,0,0,0,0.010526316,0,0,0,1576,1576,0,0,0,0,0,0,0,0,0
lang\BitField.java,org.apache.commons.lang.BitField,67,23,0,29,0.764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0
lang\BooleanUtils.java,org.apache.commons.lang.BooleanUtils,289,118,7,49,,1,0,2,0,2,0,0,0,0.016806723,0,0.04,0,0,0,283,289,6,0,0,6,0.020761246,0,0,0.020761246,1
lang\CharEncoding.java,org.apache.commons.lang.CharEncoding,19,3,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0
lang\CharRange.java,org.apache.commons.lang.CharRange,85,23,4,20,0.709090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
lang\CharSet.java,org.apache.commons.lang.CharSet,94,22,7,23,1.013888889,1,0,2,0,1,0.001736111,0,0,0.086956522,0,0.041666667,0.000862069,0,0,88,94,6,0,0,6,0.063829787,0,0,0.063829787,0
lang\CharSetUtils.java,org.apache.commons.lang.CharSetUtils,132,34,5,34,,1,0,0,0,1,0,0,0,0,0,0.028571429,0,0,0,132,132,0,0,3,3,0,0,0.022727273,0.022727273,0
lang\CharUtils.java,org.apache.commons.lang.CharUtils,144,39,5,35,1.027272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0
lang\ClassUtils.java,org.apache.commons.lang.ClassUtils,342,86,29,103,0.99378882,1,0,5,1,5,0.001725328,0,0,0.057471264,0.033333333,0.048076923,0.000865351,0,0,316,342,26,0,0,26,0.076023392,0,0,0.076023392,0
lang\Entities.java,org.apache.commons.lang.Entities,577,31,9,24,1.025,1,0,8,1,4,0.00625,0,0,0.25,0.1,0.16,0.00308642,0,0,624,577,13,60,31,44,0.022530329,0.103986135,0.05372617,0.076256499,0
