relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\AnnotationUtils.java,org.apache.commons.lang3.AnnotationUtils,211,54,21,88,1,1,0,0,0,1,0,0,0,0,0,0.0112359550561798,0,0,0,210,211,1,0,28,29,0.004739336492891,0,0.132701421800948,0.137440758293839,0
lang3\ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,2055,605,27,335,0.98445945945946,1,0,2,0,1,0,0,0,0.0033003300330033,0,0.00297619047619048,0,0,0,2035,2055,20,0,381,401,0.0097323600973236,0,0.185401459854015,0.195133819951338,0
lang3\BitField.java,org.apache.commons.lang3.BitField,67,23,0,29,0.764705882352941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,18,18,0,0,0.26865671641791,0.26865671641791,0
lang3\BooleanUtils.java,org.apache.commons.lang3.BooleanUtils,363,128,7,51,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,363,0,0,67,67,0,0,0.184573002754821,0.184573002754821,0
lang3\CharEncoding.java,org.apache.commons.lang3.CharEncoding,18,3,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,2,2,0,0,0.111111111111111,0.111111111111111,0
lang3\CharRange.java,org.apache.commons.lang3.CharRange,150,25,7,23,0.753846153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,150,4,0,13,17,0.0266666666666667,0,0.0866666666666667,0.113333333333333,0
lang3\CharSequenceUtils.java,org.apache.commons.lang3.CharSequenceUtils,86,25,3,19,undefined,1,0,4,1,0,0,0,0,0.153846153846154,0.25,0,0,0,0,69,86,17,0,14,31,0.197674418604651,0,0.162790697674419,0.36046511627907,0
lang3\CharSet.java,org.apache.commons.lang3.CharSet,91,21,8,22,1.01785714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,11,11,0,0,0.120879120879121,0.120879120879121,0
lang3\CharSetUtils.java,org.apache.commons.lang3.CharSetUtils,87,25,4,31,undefined,1,0,4,0,1,0,0,0,0.153846153846154,0,0.03125,0,0,0,75,87,12,0,19,31,0.137931034482759,0,0.218390804597701,0.35632183908046,0
lang3\CharUtils.java,org.apache.commons.lang3.CharUtils,123,38,6,35,1.03030303030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,22,22,0,0,0.178861788617886,0.178861788617886,0
lang3\ClassUtils.java,org.apache.commons.lang3.ClassUtils,478,129,32,120,0.980769230769231,1,0,2,0,2,0.00233887733887739,0,0,0.0153846153846154,0,0.0165289256198347,0.00118079244292839,0,0,472,478,12,6,68,80,0.0251046025104603,0.0125523012552301,0.142259414225941,0.167364016736402,0
lang3\EnumUtils.java,org.apache.commons.lang3.EnumUtils,107,24,16,30,0.979166666666667,1,0,7,2,5,0.979166666666667,0,0,0.28,0.117647058823529,0.161290322580645,0.494736842105263,0,0,66,107,43,2,20,63,0.401869158878505,0.0186915887850467,0.186915887850467,0.588785046728972,0
lang3\JavaVersion.java,org.apache.commons.lang3.JavaVersion,50,16,2,23,0.96969696969697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,1,1,0,0,0.02,0.02,0
lang3\LocaleUtils.java,org.apache.commons.lang3.LocaleUtils,126,30,11,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,5,5,0,0,0.0396825396825397,0.0396825396825397,2
lang3\ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,241,77,32,55,1.03030303030303,1,0,19,7,14,0.0223285486443381,0,0,0.243589743589744,0.212121212121212,0.25,0.0109976433621367,0,0,194,241,47,0,36,83,0.195020746887967,0,0.149377593360996,0.344398340248963,0
lang3\RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,96,26,5,23,0.727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,10,10,0,0,0.104166666666667,0.104166666666667,2
lang3\Range.java,org.apache.commons.lang3.Range,183,47,8,32,0.77536231884058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181,183,2,0,23,25,0.0109289617486339,0,0.12568306010929,0.136612021857924,0
lang3\SerializationException.java,org.apache.commons.lang3.SerializationException,15,4,1,44,1.33333333333333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,3,3,0,0,0.2,0.2,0
lang3\SerializationUtils.java,org.apache.commons.lang3.SerializationUtils,99,21,14,20,undefined,1,0,0,1,0,0,0,0,0,0.0666666666666667,0,0,0,0,97,99,2,0,2,4,0.0202020202020202,0,0.0202020202020202,0.0404040404040404,1
lang3\StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils,177,15,11,29,1,1,0,2,0,2,0,0,0,0.125,0,0.0666666666666667,0,0,0,150,167,17,0,17,34,0.101796407185629,0,0.101796407185629,0.203592814371257,0
