relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang\ArrayUtils.java,org.apache.commons.lang.ArrayUtils,1576,479,22,281,0.985344828,1,0,13,1,4,0.011577302,0,0,0.027083333,0.043478261,0.014184397,0.005831381,0,0,1539,1576,41,4,70,111,0.026015228,0.002538071,0.044416244,0.070431472,0
lang\BitField.java,org.apache.commons.lang.BitField,67,23,0,29,0.764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0
lang\BooleanUtils.java,org.apache.commons.lang.BooleanUtils,283,116,7,47,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282,283,1,0,0,1,0.003533569,0,0,0.003533569,0
lang\CharEncoding.java,org.apache.commons.lang.CharEncoding,19,3,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0
lang\CharRange.java,org.apache.commons.lang.CharRange,85,23,4,20,0.709090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
lang\CharSet.java,org.apache.commons.lang.CharSet,88,20,7,22,1.015625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0
lang\CharSetUtils.java,org.apache.commons.lang.CharSetUtils,132,34,5,33,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,132,1,0,0,1,0.007575758,0,0,0.007575758,0
lang\CharUtils.java,org.apache.commons.lang.CharUtils,144,39,5,35,1.027272727,1,0,0,0,0,0.012121212,0,0,0,0,0,0.005979073,0,0,144,144,6,6,0,6,0.041666667,0.041666667,0,0.041666667,0
lang\ClassUtils.java,org.apache.commons.lang.ClassUtils,316,81,28,98,0.992063492,1,0,17,10,70,0.007936508,0,0,0.207317073,0.344827586,0.707070707,0.003984064,0,0,234,316,82,0,14,96,0.259493671,0,0.044303797,0.303797468,0
lang\Entities.java,org.apache.commons.lang.Entities,624,39,8,20,1.03125,1,0,19,2,2,0.010416667,0,0,0.475,0.222222222,0.095238095,0.005128205,0,0,535,624,89,0,2,91,0.142628205,0,0.003205128,0.145833333,1
